,label time,predicted time,
837,26.266666,60.72397,34.457304
838,18.9,31.127954,12.227954
839,44.15,98.7258,54.5758
840,22.516666,52.339287,29.822621
841,13.05,42.7499,29.6999
842,14.666667,30.710026,16.043359
843,41.4,71.85792,30.45792
844,25,19.267282,5.732718
845,28.016666,24.187761,3.828905
846,12.15,6.4701695,5.6798305
847,12.266666,16.517382,4.250716
848,82.55,149.24222,66.69222
849,9.166667,6.2628436,2.9038234
850,25.616667,21.582106,4.034561
851,35.7,39.761642,4.061642
852,27.783333,109.667046,81.883713
853,12.083333,85.509605,73.426272
854,7.75,24.668392,16.918392
855,11.916667,28.536411,16.619744
856,35.183334,18.316702,16.866632
857,20.1,33.32573,13.22573
858,9.233334,18.569489,9.336155
859,10,31.823753,21.823753
860,8.383333,13.335984,4.952651
861,18.733334,55.50929,36.775956
862,7.5333333,13.591823,6.0584897
863,7.1,14.204151,7.104151
864,7.883333,11.97493,4.091597
865,13.966666,23.758614,9.791948
866,52.516666,73.03224,20.515574
867,8,16.12851,8.12851
868,17.766666,23.152863,5.386197
869,26.433332,56.28679,29.853458
870,24.933332,55.91394,30.980608
871,4.383333,2,2.383333
872,19.133333,21.60449,2.471157
873,16.383333,7.0205564,9.3627766
874,13.366667,22.805267,9.4386
875,8.483334,5.3140397,3.1692943
876,9.966666,27.713894,17.747228
877,51.15,149.75577,98.60577
878,2.3,2.9887393,0.6887393
879,15,21.82243,6.82243
880,16.85,10.422673,6.427327
881,7.3166666,24.073278,16.7566114
882,11.55,23.91372,12.36372
883,12.183333,26.6483,14.464967
884,11.766666,29.867153,18.100487
885,4.5666666,4.9691687,0.4025021
886,57.216667,61.047607,3.83094
887,7.2833333,17.115349,9.8320157
888,40.616665,58.746887,18.130222
889,8.45,26.106302,17.656302
890,7.7166667,13.003102,5.2864353
891,51.883335,40.431442,11.451893
892,5.133333,4.388384,0.744949
893,16.4,14.350607,2.049393
894,3.1166666,4.66381,1.5471434
895,4.0333333,4.2001934,0.1668601
896,16.983334,25.338066,8.354732
897,16.7,17.867865,1.167865
898,4.55,2,2.55
899,14,11.616138,2.383862
900,18.083334,125.2719,107.188566
901,9.083333,10.55728,1.473947
902,15.383333,14.623909,0.759424
903,28.766666,54.48073,25.714064
904,11.666667,6.263479,5.403188
905,10.033334,23.171295,13.137961
906,6.0333333,6.9812284,0.9478951
907,10.233334,33.955414,23.72208
908,44.183334,57.342365,13.159031
909,10.8,29.369297,18.569297
910,4.983333,16.805904,11.822571
911,41,42.509018,1.509018
912,6.0666666,19.896364,13.8296974
913,23.583334,11.2871,12.296234
914,5.116667,53.06031,47.943643
915,6.4666667,18.839645,12.3729783
916,4.0333333,2,2.0333333
917,10.716666,9.979729,0.736937
918,9.916667,32.554344,22.637677
919,19.416666,13.216723,6.199943
920,5.6,9.930269,4.330269
921,14.183333,31.2616,17.078267
922,17.55,19.140236,1.590236
923,9.333333,17.175768,7.842435
924,23.633333,41.423687,17.790354
925,8.833333,26.961132,18.127799
926,36.516666,38.193092,1.676426
927,25.066668,54.199074,29.132406
928,8.916667,24.547401,15.630734
929,33.316666,20.752232,12.564434
930,12.716666,11.152089,1.564577
931,32.966667,29.63274,3.333927
932,31.383333,86.755104,55.371771
933,7.2833333,41.592457,34.3091237
934,14.883333,33.79057,18.907237
935,16.983334,29.41586,12.432526
936,9.083333,5.799668,3.283665
937,40.45,119.21991,78.76991
938,10.316667,14.670479,4.353812
939,5.366667,6.861817,1.49515
940,9.233334,28.265575,19.032241
941,74.46667,171.32027,96.8536
942,61.383335,74.365265,12.98193
943,16.016666,23.685047,7.668381
944,8.2,8.861485,0.661485
945,2.75,3.5490355,0.7990355
946,49.783333,97.09842,47.315087
947,8.216666,10.04715,1.830484
948,27.766666,69.25157,41.484904
949,13.066667,65.10669,52.040023
950,9.866667,24.880856,15.014189
951,21.266666,16.67515,4.591516
952,20.466667,63.77331,43.306643
953,8.283334,11.071045,2.787711
954,25.85,40.61863,14.76863
955,11.8,11.635694,0.164306
956,12.933333,21.324215,8.390882
957,10.233334,15.770834,5.5375
958,17.7,47.213226,29.513226
959,19.7,45.747677,26.047677
960,3.4,2,1.4
961,43.366665,43.323486,0.043179
962,5.2,18.77342,13.57342
963,15.15,24.570997,9.420997
964,12.383333,17.301682,4.918349
965,38.433334,101.2503,62.816966
966,11.783334,45.28298,33.499646
967,8.016666,11.740191,3.723525
968,39.483334,113.36098,73.877646
969,30.333334,54.316322,23.982988
970,4.1666665,5.109956,0.9432895
971,51.05,140.76523,89.71523
972,44.066666,78.94586,34.879194
973,23.716667,25.855677,2.13901
974,15.75,28.570318,12.820318
975,12.883333,17.554363,4.67103
976,16.483334,17.491154,1.00782
977,15.766666,21.026318,5.259652
978,32.733334,63.125526,30.392192
979,16,14.735978,1.264022
980,24.366667,53.988087,29.62142
981,14.283334,17.238235,2.954901
982,5.5333333,15.187973,9.6546397
983,4.6833334,6.0864015,1.4030681
984,7.0666666,47.259293,40.1926264
985,44.05,65.260414,21.210414
986,4.883333,15.482624,10.599291
987,37,85.718445,48.718445
988,6.4666667,18.867018,12.4003513
989,7.7,15.381449,7.681449
990,14.166667,12.722827,1.44384
991,31.216667,50.062714,18.846047
992,12,12.099274,0.099274
993,53.85,61.460228,7.610228
994,6.65,15.695599,9.045599
995,8.183333,21.666878,13.483545
996,37.433334,118.987335,81.554001
997,5.75,3.0621858,2.6878142
998,17.816668,58.78255,40.965882
999,23.116667,14.521414,8.595253
1000,4.016667,16.60601,12.589343
1001,81.566666,49.263596,32.30307
1002,4.0833335,5.2082667,1.1249332
1003,21.166666,44.257355,23.090689
1004,46.733334,32.338417,14.394917
1005,21.216667,25.477959,4.261292
1006,3.2166667,17.824156,14.6074893
1007,5.0333333,17.402958,12.3696247
1008,30.266666,42.276703,12.010037
1009,23.55,40.176414,16.626414
1010,12.366667,41.9137,29.547033
1011,11.483334,18.071257,6.587923
1012,58.016666,124.85658,66.839914
1013,72.73333,91.27703,18.5437
1014,7.9,25.45958,17.55958
1015,11.716666,15.4283285,3.7116625
1016,7.0833335,15.489744,8.4064105
1017,5.2833333,3.2969067,1.9864266
1018,14.366667,34.23448,19.867813
1019,35.7,58.668915,22.968915
1020,95,89.28209,5.71791
1021,8.133333,17.426647,9.293314
1022,84.183334,104.5815,20.398166
1023,5.8333335,36.765026,30.9316925
1024,74.46667,127.93659,53.46992
1025,10.533334,26.754433,16.221099
1026,5.616667,7.389409,1.772742
1027,21.416666,42.795998,21.379332
1028,23.9,27.603596,3.703596
1029,7.133333,10.35129,3.217957
1030,16.95,84.89395,67.94395
1031,45.233334,62.452087,17.218753
1032,8.233334,29.320301,21.086967
1033,80.36667,99.86521,19.49854
1034,42.9,60.67269,17.77269
1035,13.1,18.878656,5.778656
1036,7.6666665,14.998501,7.3318345
1037,4.5833335,27.886284,23.3029505
1038,22.3,20.38974,1.91026
1039,9.233334,23.967735,14.734401
1040,42.883335,64.35617,21.472835
1041,20.783333,37.95085,17.167517
1042,32.016666,31.846844,0.169822
1043,5.1833334,2,3.1833334
1044,6.85,19.327906,12.477906
1045,26.116667,18.27519,7.841477
1046,25.516666,46.295425,20.778759
1047,7.6,11.926492,4.326492
1048,18.85,24.259914,5.409914
1049,4.983333,14.264881,9.281548
1050,6.4,2,4.4
1051,16,41.514378,25.514378
1052,6.4666667,2,4.4666667
1053,16.516666,32.447594,15.930928
1054,10.2,13.424524,3.224524
1055,6.4,10.6761055,4.2761055
1056,4.7833333,9.94142,5.1580867
1057,10.916667,2.8674505,8.0492165
1058,8.216666,6.2037563,2.0129097
1059,13.9,10.518673,3.381327
1060,19.733334,52.455654,32.72232
1061,4.4,12.861521,8.461521
1062,16.316668,36.356552,20.039884
1063,11.95,19.284767,7.334767
1064,35.85,84.71411,48.86411
1065,58.983334,56.66375,2.319584
1066,24.816668,75.17446,50.357792
1067,24.833334,69.30296,44.469626
1068,9,30.627003,21.627003
1069,15.55,16.509562,0.959562
1070,9.716666,7.2529397,2.4637263
1071,13.733334,51.462807,37.729473
1072,15.683333,2,13.683333
1073,7.883333,2,5.883333
1074,6.6,11.625542,5.025542
1075,67.3,94.376755,27.076755
1076,65.71667,120.39157,54.6749
1077,11.983334,61.85516,49.871826
1078,10.85,10.796687,0.053313
1079,8.15,9.815437,1.665437
1080,28.65,62.28556,33.63556
1081,42.8,47.367996,4.567996
1082,8.15,13.633762,5.483762
1083,9.4,23.886408,14.486408
1084,11.366667,19.015766,7.649099
1085,7.7833333,29.858017,22.0746837
1086,14.383333,15.388566,1.005233
1087,11.483334,6.121355,5.361979
1088,9.15,15.596618,6.446618
1089,5.2,6.6443644,1.4443644
1090,20.733334,52.719154,31.98582
1091,3.1,2.613411,0.486589
1092,10.966666,24.396317,13.429651
1093,16.066668,36.199337,20.132669
1094,12.8,34.42359,21.62359
1095,31.616667,93.49364,61.876973
1096,3.6,6.5501833,2.9501833
1097,10.85,11.770857,0.920857
1098,28.416666,27.985245,0.431421
1099,12.116667,8.668036,3.448631
1100,19.116667,42.152027,23.03536
1101,9.55,19.748978,10.198978
1102,16.966667,41.240753,24.274086
1103,8.2,6.4589467,1.7410533
1104,8.183333,10.963663,2.78033
1105,13.016666,29.529129,16.512463
1106,23.05,22.975697,0.074303
1107,15.366667,48.46887,33.102203
1108,16.433332,31.420162,14.98683
1109,7.9333334,10.318937,2.3856036
1110,17.783333,14.731981,3.051352
1111,3.3,16.067226,12.767226
1112,14.8,9.758648,5.041352
1113,17,35.823456,18.823456
1114,29.733334,26.571316,3.162018
1115,16.166666,34.56002,18.393354
1116,8.416667,49.14729,40.730623
1117,10.183333,23.547775,13.364442
1118,11.983334,7.8694973,4.1138367
1119,24.166666,46.63305,22.466384
1120,20.716667,31.887438,11.170771
1121,29.9,97.91584,68.01584
1122,7.1,52.257465,45.157465
1123,19.833334,20.87503,1.041696
1124,3.85,17.423628,13.573628
1125,65.78333,76.746086,10.962756
1126,8.666667,14.141527,5.47486
1127,56.9,108.78144,51.88144
1128,22.133333,66.84014,44.706807
1129,21.866667,64.639435,42.772768
1130,30.066668,67.870575,37.803907
1131,11.9,21.779306,9.879306
1132,11.116667,26.865047,15.74838
1133,16.383333,28.471169,12.087836
1134,46.083332,79.8547,33.771368
1135,7.983333,11.207975,3.224642
1136,9.666667,30.390808,20.724141
1137,2.3833334,6.464839,4.0815056
1138,61.733334,84.27872,22.545386
1139,21.766666,56.38295,34.616284
1140,3.5,11.000718,7.500718
1141,11.316667,14.27079,2.954123
1142,51.966667,110.65166,58.684993
1143,7.3166666,20.944078,13.6274114
1144,10.416667,11.70239,1.285723
1145,11.666667,11.530369,0.136298
1146,11,27.575386,16.575386
1147,7.5333333,46.461586,38.9282527
1148,12.65,18.924038,6.274038
1149,43.633335,74.25302,30.619685
1150,2.6,10.834326,8.234326
1151,9.783334,46.2301,36.446766
1152,21.183332,21.663105,0.479773
1153,16.733334,49.10347,32.370136
1154,25.983334,69.723434,43.7401
1155,11.55,33.107796,21.557796
1156,9.883333,10.297628,0.414295
1157,8.383333,55.914066,47.530733
1158,11.65,51.516937,39.866937
1159,9.033334,33.24582,24.212486
1160,43.016666,80.87546,37.858794
1161,15.866667,54.80577,38.939103
1162,5.35,14.375305,9.025305
1163,47.55,73.600555,26.050555
1164,24.616667,52.875,28.258333
1165,4.016667,10.895584,6.878917
1166,30.9,51.363075,20.463075
1167,6.866667,8.834086,1.967419
1168,26.983334,47.204895,20.221561
1169,11.6,12.576221,0.976221
1170,6.5666666,43.876465,37.3097984
1171,36.983334,51.638535,14.655201
1172,22.55,35.700485,13.150485
1173,14.1,43.888947,29.788947
1174,15.016666,26.988445,11.971779
1175,10.4,17.808746,7.408746
1176,23.266666,14.3666115,8.9000545
1177,19.516666,31.00782,11.491154
1178,20.8,31.509975,10.709975
1179,32.266666,58.42497,26.158304
1180,7.633333,90.60693,82.973597
1181,41.233334,69.16925,27.935916
1182,22.566668,42.00934,19.442672
1183,16.316668,36.005417,19.688749
1184,50.75,91.388214,40.638214
1185,4.366667,2.0087738,2.3578932
1186,9.016666,14.478824,5.462158
1187,5,7.688065,2.688065
1188,11.533334,16.433865,4.900531
1189,32,53.505814,21.505814
1190,22.7,16.531143,6.168857
1191,7.2833333,15.294357,8.0110237
1192,33.2,33.554424,0.354424
1193,5.4,2,3.4
1194,102.65,152.19086,49.54086
1195,3.3833334,11.48005,8.0967166
1196,23.666666,31.072643,7.405977
1197,11.85,45.49585,33.64585
1198,50.166668,81.408226,31.241558
1199,5.766667,16.191196,10.424529
1200,20.783333,81.53114,60.747807
1201,3.9666667,22.327202,18.3605353
1202,8.166667,8.314061,0.147394
1203,22.366667,44.33937,21.972703
1204,13.583333,20.45178,6.868447
1205,7.4166665,20.541286,13.1246195
1206,92,149.64871,57.64871
1207,10.383333,8.011553,2.37178
1208,31.966667,71.75081,39.784143
1209,15.95,14.673108,1.276892
1210,22.783333,63.077267,40.293934
1211,11.566667,21.727577,10.16091
1212,65.46667,108.388,42.92133
1213,9.783334,18.952774,9.16944
1214,22.05,29.31216,7.26216
1215,16.016666,14.364734,1.651932
1216,15.333333,27.141947,11.808614
1217,17.366667,10.339025,7.027642
1218,19.983334,39.738808,19.755474
1219,11.533334,39.56334,28.030006
1220,21.466667,25.990719,4.524052
1221,12.483334,22.163324,9.67999
1222,7.8,9.255335,1.455335
1223,13.416667,30.873116,17.456449
1224,49.116665,94.39731,45.280645
1225,3.7166667,2,1.7166667
1226,64.8,111.875595,47.075595
1227,51.25,100.70105,49.45105
1228,35.033333,31.659008,3.374325
1229,5.1666665,7.9154253,2.7487588
1230,6.15,15.880889,9.730889
1231,9,12.141802,3.141802
1232,5.383333,5.151859,0.231474
1233,6.3,2,4.3
1234,31.966667,44.644863,12.678196
1235,7.8,15.361148,7.561148
1236,11.4,16.048615,4.648615
1237,22.916666,74.56862,51.651954
1238,8.516666,17.12649,8.609824
1239,11.4,22.634253,11.234253
1240,26.516666,50.576843,24.060177
1241,12.066667,11.188929,0.877738
1242,19.316668,46.601635,27.284967
1243,12.583333,24.416784,11.833451
1244,3.1833334,12.155405,8.9720716
1245,6.35,6.7129064,0.3629064
1246,51.783333,44.640633,7.1427
1247,92.55,67.5095,25.0405
1248,25.016666,47.19146,22.174794
1249,8.466666,17.436821,8.970155
1250,28.9,45.732048,16.832048
1251,9.083333,36.113438,27.030105
1252,3.3166666,2,1.3166666
1253,52.533333,148.06061,95.527277
1254,14.5,51.892532,37.392532
1255,36.866665,96.17043,59.303765
1256,42.083332,53.733284,11.649952
1257,33,48.412785,15.412785
1258,34.633335,45.808178,11.174843
1259,4.55,8.934326,4.384326
1260,12.45,31.501364,19.051364
1261,8.333333,18.680899,10.347566
1262,20.65,48.077007,27.427007
1263,16.8,26.57858,9.77858
1264,36.183334,12.5273695,23.6559645
1265,11.766666,21.750578,9.983912
1266,6.05,36.159584,30.109584
1267,8.533334,28.241825,19.708491
1268,15.016666,22.844568,7.827902
1269,3.8666666,9.599195,5.7325284
1270,9.35,24.841362,15.491362
1271,10.333333,31.425838,21.092505
1272,12.066667,10.076696,1.989971
1273,8.866667,11.596885,2.730218
1274,6.1833334,4.6719766,1.5113568
1275,62.283333,163.20715,100.923817
1276,16.416666,25.664585,9.247919
1277,6.4166665,3.244828,3.1718385
1278,15.883333,51.76521,35.881877
1279,8.116667,12.895123,4.778456
1280,15.533334,47.276817,31.743483
1281,5.4166665,11.668022,6.2513555
1282,14.75,15.147093,0.397093
1283,10.333333,6.1573086,4.1760244
1284,4.5833335,5.051507,0.4681735
1285,11.45,29.544712,18.094712
1286,38.066666,51.710114,13.643448
1287,7.5,22.313757,14.813757
1288,6.016667,14.719975,8.703308
1289,36.65,25.460402,11.189598
1290,42.683334,160.23367,117.550336
1291,51.566666,123.30864,71.741974
1292,15.233334,12.837419,2.395915
1293,5.5833335,4.9042726,0.6790609
1294,22.416666,66.5125,44.095834
1295,8.983334,2,6.983334
1296,22.6,106.7888,84.1888
1297,9.133333,11.126764,1.993431
1298,57.85,95.35428,37.50428
1299,39.1,73.149765,34.049765
1300,29.816668,117.83012,88.013452
1301,14.933333,33.487373,18.55404
1302,10.85,24.237232,13.387232
1303,4.4,14.277874,9.877874
1304,12.75,26.584934,13.834934
1305,73.51667,78.86502,5.34835
1306,7.7,5.512232,2.187768
1307,9.6,17.001331,7.401331
1308,5.9,7.996758,2.096758
1309,8.866667,8.17491,0.691757
1310,27.066668,23.257412,3.809256
1311,34.983334,107.82698,72.843646
1312,9.716666,25.064726,15.34806
1313,17.5,21.361124,3.861124
1314,11.783334,9.929908,1.853426
1315,15.4,40.345947,24.945947
1316,71.2,96.46405,25.26405
1317,8.4,44.05218,35.65218
1318,18.316668,32.92909,14.612422
1319,6.9,2.0459883,4.8540117
1320,58.133335,149.8421,91.708765
1321,7.3333335,5.949746,1.3835875
1322,8.616667,11.378162,2.761495
1323,11,21.82388,10.82388
1324,30.7,27.652035,3.047965
1325,16.833334,39.195824,22.36249
1326,16.45,26.139954,9.689954
1327,4,2.7193596,1.2806404
1328,8.183333,25.684376,17.501043
1329,22.283333,29.461082,7.177749
1330,2.4166667,10.455666,8.0389993
1331,13.633333,22.314676,8.681343
1332,7.0333333,33.212906,26.1795727
1333,5.4,13.0255165,7.6255165
1334,4.883333,14.023811,9.140478
1335,35.066666,70.978516,35.91185
1336,30.616667,53.020927,22.40426
1337,11.916667,26.079838,14.163171
1338,35.616665,58.652687,23.036022
1339,11.983334,22.872334,10.889
1340,36.483334,69.404,32.920666
1341,3.0333333,2.7076108,0.3257225
1342,7.0333333,7.4914107,0.4580774
1343,22.35,10.046774,12.303226
1344,5.6,2,3.6
1345,12.85,12.130459,0.719541
1346,7.883333,7.9901457,0.1068127
1347,5.733333,18.827234,13.093901
1348,59.783333,89.5608,29.777467
1349,8.516666,2.9750192,5.5416468
1350,11.6,17.041344,5.441344
1351,8.316667,38.847977,30.53131
1352,9.916667,22.92319,13.006523
1353,44.55,70.15309,25.60309
1354,4.8166666,12.851093,8.0344264
1355,2.3166666,13.602282,11.2856154
1356,10.85,5.8294606,5.0205394
1357,11.966666,15.823247,3.856581
1358,4.4,3.8512585,0.5487415
1359,14.583333,20.597977,6.014644
1360,12.516666,7.5524883,4.9641777
1361,32.033333,82.50462,50.471287
1362,33.85,42.78434,8.93434
1363,22.733334,39.18555,16.452216
1364,43.816666,32.94517,10.871496
1365,11.35,21.09679,9.74679
1366,10.883333,42.40486,31.521527
1367,2.95,2.9291894,0.0208106
1368,4.4333334,57.956314,53.5229806
1369,3.4166667,2,1.4166667
1370,7.983333,17.397219,9.413886
1371,33.383335,58.762894,25.379559
1372,17.033333,43.436996,26.403663
1373,8.5,7.9034376,0.5965624
1374,8.666667,26.92324,18.256573
1375,16.383333,35.311375,18.928042
1376,3.3666666,16.889898,13.5232314
1377,46.566666,56.662155,10.095489
1378,14.566667,23.864716,9.298049
1379,16.316668,18.232586,1.915918
1380,23.883333,78.929245,55.045912
1381,18.2,73.16698,54.96698
1382,11.533334,6.3578653,5.1754687
1383,14.033334,16.834782,2.801448
1384,8.983334,17.800356,8.817022
1385,4.8166666,3.829941,0.9867256
1386,18.35,48.079998,29.729998
1387,8.05,62.27675,54.22675
1388,17.15,10.133634,7.016366
1389,6.65,10.982664,4.332664
1390,39.45,77.19403,37.74403
1391,31.566668,39.844875,8.278207
1392,6.9333334,8.8636265,1.9302931
1393,32.4,27.628502,4.771498
1394,28.15,58.80771,30.65771
1395,5,8.21969,3.21969
1396,4.2,53.343002,49.143002
1397,5.733333,10.528554,4.795221
1398,10.583333,3.617326,6.966007
1399,30.616667,70.75951,40.142843
1400,48.316666,72.60494,24.288274
1401,21.3,29.863535,8.563535
1402,28.05,92.92058,64.87058
1403,24.633333,73.16705,48.533717
1404,62.533333,121.46802,58.934687
1405,9.766666,20.396086,10.62942
1406,21.066668,33.344532,12.277864
1407,7.2833333,5.2772665,2.0060668
1408,15.183333,36.148903,20.96557
1409,14.1,16.395737,2.295737
1410,27,34.732727,7.732727
1411,7.2166667,15.20853,7.9918633
1412,9.583333,22.066458,12.483125
1413,7.983333,5.084367,2.898966
1414,9.133333,15.537282,6.403949
1415,15.15,20.066813,4.916813
1416,4.35,5.9133716,1.5633716
1417,28.383333,47.31763,18.934297
1418,14.983334,18.719776,3.736442
1419,18.016666,25.844217,7.827551
1420,54.816666,80.80784,25.991174
1421,4.3166666,16.514557,12.1978904
1422,26,27.50297,1.50297
1423,6.6,31.160378,24.560378
1424,30.55,49.617004,19.067004
1425,23.816668,67.832245,44.015577
1426,47.633335,44.454548,3.178787
1427,7.0833335,13.707037,6.6237035
1428,5.9333334,4.9034686,1.0298648
1429,58.183334,60.687782,2.504448
1430,25.05,63.390774,38.340774
1431,13.566667,25.776457,12.20979
1432,3.2666667,5.1731796,1.9065129
1433,35.583332,46.51978,10.936448
1434,14.266666,41.072163,26.805497
1435,25.716667,43.82966,18.112993
1436,3.7333333,10.824017,7.0906837
1437,7.133333,34.131454,26.998121
1438,29.1,68.374374,39.274374
1439,25.183332,38.36271,13.179378
1440,18.183332,19.159864,0.976532
1441,15.466666,25.10231,9.635644
1442,5.983333,17.287918,11.304585
1443,11.916667,2.1498747,9.7667923
