id,traj_id,time,entity_id,holidays,from,to,speed_src,speed_dst,holidays_dst
24703,1062,2013-10-09T17:30:00Z,257,0,"[116.334076, 39.927658]","[116.349457, 39.944408]",21.18,20.0025,0.0
25048,1072,2013-10-09T06:00:00Z,258,0,"[116.322823, 39.896755]","[116.418144, 39.901062]",34.6525,26.2825,0.0
25154,1080,2013-10-09T09:45:00Z,258,0,"[116.34584, 39.897964]","[116.326538, 39.90506]",31.457500000000003,19.0625,0.0
25162,1081,2013-10-09T10:15:00Z,258,0,"[116.328918, 39.896988]","[116.352638, 39.889286]",41.075,34.53,0.0
25292,1088,2013-10-09T13:30:00Z,258,0,"[116.478027, 39.918926]","[116.470016, 39.908741]",20.3325,44.2625,0.0
25298,1089,2013-10-09T13:45:00Z,258,0,"[116.456093, 39.906506]","[116.450394, 39.913525]",18.355,19.62,0.0
25355,1093,2013-10-09T16:30:00Z,258,0,"[116.356438, 39.914162]","[116.332573, 39.877155]",16.155,26.1025,0.0
25465,1098,2013-10-09T10:15:00Z,4118,0,"[116.348381, 39.974876]","[116.315598, 39.995312]",18.7725,54.9625,0.0
25538,1102,2013-10-09T12:45:00Z,4118,0,"[116.342812, 39.976349]","[116.316925, 39.978554]",45.8825,30.535,0.0
25566,1104,2013-10-09T13:15:00Z,4118,0,"[116.34861, 39.949867]","[116.332947, 39.993061]",13.105,16.955,0.0
25597,1105,2013-10-09T14:00:00Z,4118,0,"[116.353539, 39.98278]","[116.351898, 39.93248]",39.650000000000006,31.9375,0.0
25880,1116,2013-10-09T22:00:00Z,4118,0,"[116.341644, 39.897545]","[116.422752, 39.950199]",50.0325,56.04,0.0
25916,1117,2013-10-09T22:30:00Z,4118,0,"[116.423058, 39.941029]","[116.334694, 39.891964]",23.7475,19.4725,0.0
26041,1120,2013-10-09T08:45:00Z,4119,0,"[116.45549, 39.950119]","[116.450989, 39.903679]",20.3175,44.795,0.0
26112,1125,2013-10-09T11:30:00Z,4119,0,"[116.440247, 39.888584]","[116.423149, 39.89735]",17.6625,15.4225,0.0
26261,1132,2013-10-09T18:45:00Z,4119,0,"[116.356606, 39.919296]","[116.358284, 39.940495]",9.055,10.485,0.0
26283,1134,2013-10-09T19:30:00Z,4119,0,"[116.387077, 39.994251]","[116.382187, 39.976871]",34.59,27.012500000000003,0.0
26307,1136,2013-10-09T20:30:00Z,4119,0,"[116.464867, 39.997189]","[116.437309, 39.983627]",24.0575,29.4775,0.0
26317,1137,2013-10-09T20:45:00Z,4119,0,"[116.426872, 39.977165]","[116.372131, 39.948154]",37.1975,38.7675,0.0
26367,1140,2013-10-09T22:15:00Z,4119,0,"[116.425125, 39.96302]","[116.503876, 40.004112]",24.405,57.822500000000005,0.0
26380,1141,2013-10-09T23:15:00Z,4119,0,"[116.518654, 40.020683]","[116.385994, 39.990051]",68.4375,31.095,0.0
26469,1150,2013-10-09T20:30:00Z,4120,0,"[116.383095, 39.870934]","[116.359688, 39.868221]",57.755,50.945,0.0
26474,1151,2013-10-09T21:00:00Z,4120,0,"[116.387703, 39.871269]","[116.438705, 39.90836]",51.1,28.887500000000003,0.0
26496,1154,2013-10-09T22:15:00Z,4120,0,"[116.34819, 39.889294]","[116.394615, 39.857006]",39.775000000000006,47.58,0.0
26653,1165,2013-10-09T09:15:00Z,4122,0,"[116.502129, 39.915951]","[116.439728, 39.92244]",19.24,19.0525,0.0
26695,1167,2013-10-09T11:30:00Z,4122,0,"[116.424736, 39.974529]","[116.36985, 39.974266]",10.1825,44.690000000000005,0.0
26718,1169,2013-10-09T12:00:00Z,4122,0,"[116.327385, 39.957104]","[116.409119, 39.927822]",27.95,29.505,0.0
26771,1171,2013-10-09T13:30:00Z,4122,0,"[116.424515, 39.980522]","[116.462166, 39.949833]",24.3725,32.935,0.0
26962,1177,2013-10-09T02:15:00Z,4123,0,"[116.461113, 39.895721]","[116.513847, 39.866375]",59.18,36.345,0.0
27530,1196,2013-10-09T15:30:00Z,4123,0,"[116.38073, 39.978737]","[116.467819, 39.99815]",48.3875,22.6675,0.0
27643,1200,2013-10-09T18:00:00Z,4123,0,"[116.465897, 40.01149]","[116.430573, 39.993706]",23.625,30.4175,0.0
27800,1207,2013-10-09T22:15:00Z,4123,0,"[116.320061, 39.892662]","[116.381157, 39.907234]",10.415,60.745000000000005,0.0
27985,1214,2013-10-09T13:45:00Z,4124,0,"[116.428238, 39.904903]","[116.474709, 39.908371]",17.194999999999997,43.6,0.0
28157,1218,2013-10-09T16:45:00Z,4124,0,"[116.41832, 39.897224]","[116.461304, 39.94928]",24.925,26.9325,0.0
28529,1228,2013-10-09T14:45:00Z,4125,0,"[116.358261, 39.868511]","[116.348915, 39.880169]",45.8625,48.775,0.0
28535,1229,2013-10-09T15:15:00Z,4125,0,"[116.444748, 39.87479]","[116.434509, 39.928135]",47.6475,29.07,0.0
28544,1230,2013-10-09T16:15:00Z,4125,0,"[116.460884, 39.907719]","[116.460945, 39.884979]",22.8475,33.355,0.0
28679,1239,2013-10-09T14:30:00Z,4126,0,"[116.501976, 39.929668]","[116.485527, 39.982597]",18.095,22.105,0.0
28693,1240,2013-10-09T15:00:00Z,4126,0,"[116.458694, 39.978676]","[116.489517, 39.901386]",57.2725,36.6075,0.0
28867,1248,2013-10-09T08:15:00Z,4127,0,"[116.287453, 39.83625]","[116.260834, 39.892555]",44.325,21.565,0.0
28954,1252,2013-10-09T10:00:00Z,4127,0,"[116.355774, 39.934917]","[116.390198, 39.954292]",41.395,15.3325,0.0
29241,1262,2013-10-09T11:15:00Z,4129,0,"[116.356323, 39.91296]","[116.329086, 39.90041]",18.465,19.2225,0.0
29298,1267,2013-10-09T15:00:00Z,4129,0,"[116.373802, 39.91132]","[116.363937, 39.914131]",17.232499999999998,13.6825,0.0
29339,1271,2013-10-09T17:30:00Z,4129,0,"[116.352554, 39.881706]","[116.398689, 39.793446]",18.5825,24.195,0.0
29477,1279,2013-10-09T22:00:00Z,4129,0,"[116.275253, 39.930183]","[116.356644, 40.022499]",55.9425,46.245000000000005,0.0
29550,1283,2013-10-09T14:00:00Z,4130,0,"[116.456619, 40.019691]","[116.431068, 39.969025]",68.4375,31.325,0.0
29585,1286,2013-10-09T07:30:00Z,4131,0,"[116.31768, 39.879612]","[116.254791, 39.88961]",31.110000000000003,19.605,0.0
29798,1289,2013-10-09T12:00:00Z,4131,0,"[116.46209, 39.939442]","[116.32473, 39.967449]",33.79,48.17,0.0
29965,1296,2013-10-09T15:30:00Z,4131,0,"[116.350883, 39.892269]","[116.36261, 39.896267]",43.0,24.3825,0.0
30033,1300,2013-10-09T17:15:00Z,4131,0,"[116.361076, 39.962227]","[116.408989, 39.914734]",11.7475,17.2475,0.0
30090,1304,2013-10-09T19:30:00Z,4131,0,"[116.305878, 39.882816]","[116.276756, 39.876881]",44.625,52.925,0.0
30151,1306,2013-10-09T05:45:00Z,4132,0,"[116.427216, 39.906281]","[116.505882, 39.959595]",21.825000000000003,31.6925,0.0
30187,1307,2013-10-09T06:30:00Z,4132,0,"[116.517319, 39.923607]","[116.377968, 39.864433]",23.74,28.942500000000003,0.0
30359,1312,2013-10-09T16:15:00Z,4132,0,"[116.418976, 39.954247]","[116.435852, 39.949642]",19.7675,41.93,0.0
30505,1316,2013-10-09T20:00:00Z,4132,0,"[116.434723, 39.927555]","[116.40464, 40.008423]",24.8525,18.275,0.0
30629,1319,2013-10-09T22:15:00Z,4132,0,"[116.364082, 39.915482]","[116.355347, 39.937962]",39.42,49.645,0.0
30788,1324,2013-10-09T07:45:00Z,4134,0,"[116.447563, 39.963482]","[116.45787, 39.948654]",12.785,32.2425,0.0
31286,1341,2013-10-09T00:15:00Z,4135,0,"[116.340523, 39.9902]","[116.356247, 40.02277]",53.475,61.495000000000005,0.0
31305,1342,2013-10-09T03:15:00Z,4135,0,"[116.417603, 40.024422]","[116.421379, 39.99379]",64.5275,26.5975,0.0
31536,1353,2013-10-09T12:30:00Z,4135,0,"[116.384621, 39.987488]","[116.412781, 40.000614]",58.465,19.8,0.0
31785,1361,2013-10-09T17:00:00Z,4136,0,"[116.357285, 39.918407]","[116.371178, 39.910782]",23.042500000000004,19.207500000000003,0.0
31826,1363,2013-10-09T18:30:00Z,4136,0,"[116.445076, 39.94949]","[116.477325, 39.866936]",28.12,15.475,0.0
31898,1367,2013-10-09T20:30:00Z,4136,0,"[116.444061, 39.964863]","[116.409683, 39.96793]",25.8575,45.245,0.0
32087,1376,2013-10-09T10:15:00Z,4137,0,"[116.310059, 39.890697]","[116.332932, 39.886223]",27.215,15.9775,0.0
32128,1378,2013-10-09T12:45:00Z,4137,0,"[116.375259, 39.864914]","[116.547691, 39.923557]",25.9025,58.2225,0.0
32227,1380,2013-10-09T14:30:00Z,4137,0,"[116.548035, 39.889416]","[116.546959, 39.941238]",55.9025,44.8325,0.0
32242,1381,2013-10-09T15:00:00Z,4137,0,"[116.527893, 39.941525]","[116.391022, 39.871445]",27.3025,46.0225,0.0
32296,1382,2013-10-09T16:00:00Z,4137,0,"[116.374229, 39.870571]","[116.394257, 39.802876]",29.59,28.9575,0.0
32492,1389,2013-10-09T12:45:00Z,4170,0,"[116.310471, 39.926701]","[116.458923, 39.955341]",53.675,40.5025,0.0
32677,1401,2013-10-09T07:15:00Z,4269,0,"[116.439697, 39.956863]","[116.459999, 39.871403]",25.9025,21.505000000000003,0.0
32767,1403,2013-10-09T09:30:00Z,4269,0,"[116.459618, 39.914711]","[116.46138, 39.916702]",10.9325,24.53,0.0
32873,1409,2013-10-09T11:30:00Z,4269,0,"[116.435783, 39.969784]","[116.439629, 39.957443]",39.3325,28.5825,0.0
33321,1424,2013-10-09T19:45:00Z,4270,0,"[116.406906, 39.912334]","[116.4506, 39.940643]",19.7425,13.2125,0.0
33409,1428,2013-10-09T21:30:00Z,4270,0,"[116.400299, 40.002182]","[116.40078, 39.995174]",35.7625,31.885,0.0
33541,1431,2013-10-09T00:00:00Z,4271,0,"[116.544022, 40.025249]","[116.4188, 39.905365]",77.5175,31.995,0.0
33702,1435,2013-10-09T10:15:00Z,4271,0,"[116.52269, 40.024658]","[116.44577, 39.922318]",32.2375,23.53,0.0
33917,1445,2013-10-09T19:15:00Z,4271,0,"[116.473747, 39.913681]","[116.47805, 39.919491]",21.8225,28.2125,0.0
33939,1447,2013-10-09T21:15:00Z,4271,0,"[116.547768, 39.923687]","[116.546928, 39.941315]",48.11,43.195,0.0
34224,1460,2013-10-09T07:45:00Z,4273,0,"[116.385719, 39.987743]","[116.413055, 39.988544]",50.4275,50.6,0.0
34734,1481,2013-10-09T20:30:00Z,4274,0,"[116.547897, 39.909672]","[116.40242, 39.965588]",49.3025,23.125,0.0
35059,1492,2013-10-09T06:15:00Z,4276,0,"[116.323753, 39.899643]","[116.54055, 40.023869]",26.435,86.13,0.0
35308,1500,2013-10-09T12:45:00Z,4276,0,"[116.43187, 39.937801]","[116.365059, 39.93256]",26.8975,33.697500000000005,0.0
35619,1517,2013-10-09T00:00:00Z,4278,0,"[116.471306, 39.916035]","[116.517326, 39.939419]",20.44,29.0075,0.0
35648,1518,2013-10-09T00:45:00Z,4278,0,"[116.467697, 39.959194]","[116.48423, 39.991276]",27.8425,39.9775,0.0
35677,1519,2013-10-09T01:30:00Z,4278,0,"[116.466217, 39.960247]","[116.461639, 39.945724]",30.22,66.52,0.0
35795,1524,2013-10-09T05:30:00Z,4278,0,"[116.419273, 39.949223]","[116.42939, 39.905144]",72.53,21.6575,0.0
35931,1529,2013-10-09T08:00:00Z,4278,0,"[116.356422, 39.918514]","[116.379654, 39.948338]",30.7025,17.5575,0.0
35976,1531,2013-10-09T09:00:00Z,4278,0,"[116.350914, 40.022915]","[116.439857, 39.967228]",36.565,24.015,0.0
36142,1538,2013-10-09T21:15:00Z,4278,0,"[116.450378, 39.944862]","[116.37487, 39.948856]",21.175,57.7825,0.0
36223,1542,2013-10-09T07:15:00Z,4279,0,"[116.247513, 39.869175]","[116.278999, 39.896961]",25.125,26.3,0.0
36310,1546,2013-10-09T11:00:00Z,4279,0,"[116.264664, 39.907833]","[116.335587, 39.907867]",14.43,38.565,0.0
36346,1549,2013-10-09T15:15:00Z,4279,0,"[116.330605, 39.877178]","[116.326462, 39.888367]",32.239999999999995,28.24,0.0
36361,1551,2013-10-09T16:30:00Z,4279,0,"[116.308815, 39.90892]","[116.310051, 39.887451]",40.365,28.8925,0.0
36406,1556,2013-10-09T19:00:00Z,4279,0,"[116.337997, 39.938572]","[116.309753, 39.952957]",43.79,30.477500000000003,0.0
36446,1560,2013-10-09T20:30:00Z,4279,0,"[116.252808, 39.906548]","[116.244949, 39.89978]",28.495000000000005,15.6625,0.0
36857,1581,2013-10-09T14:00:00Z,4325,0,"[116.542953, 39.928967]","[116.547073, 39.941227]",62.17999999999999,46.245000000000005,0.0
36910,1585,2013-10-09T16:00:00Z,4325,0,"[116.418015, 39.915646]","[116.434639, 39.929634]",11.045,23.3825,0.0
36942,1589,2013-10-09T17:15:00Z,4325,0,"[116.462067, 39.939827]","[116.467308, 39.984722]",25.5925,26.0425,0.0
37019,1591,2013-10-09T19:45:00Z,4325,0,"[116.468803, 39.986099]","[116.457832, 40.004452]",18.3125,27.8375,0.0
37316,1605,2013-10-09T15:00:00Z,4347,0,"[116.264481, 39.886433]","[116.257393, 39.872261]",41.3875,17.73,0.0
37347,1607,2013-10-09T16:15:00Z,4347,0,"[116.46183, 39.910854]","[116.461845, 39.935665]",19.5075,27.4775,0.0
37528,1619,2013-10-09T13:45:00Z,4348,0,"[116.364609, 39.919178]","[116.375099, 39.91457]",20.87,15.7925,0.0
37557,1622,2013-10-09T17:30:00Z,4348,0,"[116.209625, 39.832077]","[116.272476, 39.869781]",22.03,20.2675,0.0
37606,1625,2013-10-09T18:45:00Z,4348,0,"[116.30439, 39.858017]","[116.294945, 39.875851]",14.865,26.8675,0.0
37620,1627,2013-10-09T19:15:00Z,4348,0,"[116.312119, 39.911827]","[116.374161, 39.837883]",23.46,19.115,0.0
37660,1628,2013-10-09T19:45:00Z,4348,0,"[116.371628, 39.853725]","[116.385399, 39.883209]",28.355,20.6775,0.0
37670,1629,2013-10-09T20:15:00Z,4348,0,"[116.373032, 39.899826]","[116.334579, 39.895008]",18.62,17.5625,0.0
37685,1630,2013-10-09T20:30:00Z,4348,0,"[116.332695, 39.890049]","[116.314163, 40.02248]",54.6875,21.735,0.0
37814,1633,2013-10-09T22:30:00Z,4348,0,"[116.433853, 39.931938]","[116.340881, 39.885899]",51.05,21.5,0.0
37887,1636,2013-10-09T23:45:00Z,4348,0,"[116.334099, 39.928177]","[116.367302, 39.907082]",21.442500000000003,64.4575,0.0
37901,1637,2013-10-09T07:45:00Z,4351,0,"[116.198883, 39.924698]","[116.317886, 39.975555]",41.5675,17.9675,0.0
37941,1638,2013-10-09T08:45:00Z,4351,0,"[116.320427, 39.968346]","[116.30954, 39.950333]",22.770000000000003,33.49,0.0
38075,1645,2013-10-09T15:00:00Z,4351,0,"[116.276138, 39.907425]","[116.352119, 39.907124]",26.2275,23.7825,0.0
38087,1646,2013-10-09T15:30:00Z,4351,0,"[116.337044, 39.903378]","[116.343475, 39.932407]",25.285,20.305,0.0
38180,1651,2013-10-09T07:00:00Z,4357,0,"[116.342102, 39.957912]","[116.525223, 40.018459]",38.4875,72.70499999999998,0.0
38706,1667,2013-10-09T07:30:00Z,4363,0,"[116.461678, 39.948196]","[116.463791, 39.907928]",52.675,46.620000000000005,0.0
38777,1673,2013-10-09T11:45:00Z,4363,0,"[116.330376, 40.021454]","[116.363312, 40.010441]",67.6825,43.1675,0.0
38822,1678,2013-10-09T22:00:00Z,4393,0,"[116.410881, 39.968956]","[116.449387, 39.997395]",49.6325,59.8425,0.0
38827,1679,2013-10-09T00:00:00Z,4394,0,"[116.457375, 39.904099]","[116.494179, 39.956661]",64.58,24.3775,0.0
38895,1682,2013-10-09T01:00:00Z,4394,0,"[116.323662, 39.939045]","[116.231544, 39.883472]",62.4775,28.715,0.0
39003,1685,2013-10-09T03:15:00Z,4394,0,"[116.367615, 39.940655]","[116.271515, 39.907383]",35.125,53.5025,0.0
39214,1695,2013-10-09T11:00:00Z,4394,0,"[116.301712, 39.889736]","[116.544434, 40.02523]",22.8875,73.59,0.0
39275,1696,2013-10-09T13:45:00Z,4394,0,"[116.536064, 40.022423]","[116.333641, 39.986134]",64.7125,36.4275,0.0
39354,1700,2013-10-09T17:00:00Z,4394,0,"[116.303291, 39.889847]","[116.27433, 39.902927]",24.3425,35.4975,0.0
39477,1708,2013-10-09T20:30:00Z,4394,0,"[116.371696, 39.889572]","[116.363594, 39.883411]",34.1175,25.0,0.0
39646,1717,2013-10-09T12:00:00Z,4395,0,"[116.33522, 39.89299]","[116.352821, 39.88942]",14.605,35.185,0.0
39752,1724,2013-10-09T15:45:00Z,4395,0,"[116.406433, 39.922367]","[116.418823, 39.933651]",42.625,22.7425,0.0
39772,1727,2013-10-09T00:00:00Z,4396,0,"[116.424011, 39.900612]","[116.434052, 39.936214]",52.572500000000005,55.0225,0.0
39895,1733,2013-10-09T10:30:00Z,4396,0,"[116.401825, 39.828762]","[116.461784, 39.909294]",37.7475,30.565,0.0
39928,1734,2013-10-09T11:15:00Z,4396,0,"[116.456207, 39.956963]","[116.541046, 40.02409]",40.1675,75.585,0.0
39952,1735,2013-10-09T12:45:00Z,4396,0,"[116.541733, 40.024426]","[116.312843, 39.984146]",76.275,48.07,0.0
40127,1742,2013-10-09T19:00:00Z,4396,0,"[116.287933, 39.960361]","[116.301254, 39.927143]",18.42,30.98,0.0
40284,1750,2013-10-09T22:45:00Z,4396,0,"[116.38636, 39.968567]","[116.377495, 39.983761]",57.4575,19.595,0.0
40426,1753,2013-10-09T07:30:00Z,4397,0,"[116.407433, 39.985493]","[116.448875, 39.876259]",34.775000000000006,39.4575,0.0
40538,1756,2013-10-09T10:00:00Z,4397,0,"[116.45401, 39.884464]","[116.321892, 39.897297]",12.52,29.265,0.0
40584,1757,2013-10-09T11:30:00Z,4397,0,"[116.360558, 39.958035]","[116.331917, 39.992817]",21.195,30.435,0.0
40624,1759,2013-10-09T12:30:00Z,4397,0,"[116.338432, 39.972691]","[116.365753, 39.969051]",23.005,52.315000000000005,0.0
40663,1761,2013-10-09T13:30:00Z,4397,0,"[116.335007, 39.961929]","[116.325371, 39.940132]",28.01,35.2125,0.0
40673,1762,2013-10-09T14:00:00Z,4397,0,"[116.339005, 39.962112]","[116.279297, 39.953945]",16.725,19.0425,0.0
40691,1763,2013-10-09T14:15:00Z,4397,0,"[116.292366, 39.95797]","[116.319229, 39.972427]",47.24,26.185,0.0
40922,1772,2013-10-09T20:00:00Z,4397,0,"[116.445793, 39.963764]","[116.310265, 39.957027]",22.130000000000003,29.1775,0.0
41014,1774,2013-10-09T22:00:00Z,4397,0,"[116.405266, 39.990437]","[116.352623, 39.898277]",17.9925,29.2375,0.0
41150,1778,2013-10-09T05:45:00Z,4398,0,"[116.317894, 39.884182]","[116.311432, 39.867058]",27.84,71.1575,0.0
41588,1792,2013-10-09T14:30:00Z,4398,0,"[116.353653, 39.978619]","[116.44101, 39.909885]",31.79,23.905,0.0
41790,1798,2013-10-09T09:45:00Z,4399,0,"[116.288284, 39.92725]","[116.319748, 39.923641]",19.1075,16.6125,0.0
41859,1802,2013-10-09T12:00:00Z,4399,0,"[116.282593, 39.961613]","[116.365639, 39.972099]",20.615,17.5475,0.0
42012,1806,2013-10-09T14:45:00Z,4399,0,"[116.382881, 39.972652]","[116.38916, 39.990887]",25.594999999999995,55.9075,0.0
42114,1810,2013-10-09T17:30:00Z,4399,0,"[116.381561, 39.977142]","[116.512367, 39.938946]",29.3175,51.5125,0.0
42207,1813,2013-10-09T19:45:00Z,4399,0,"[116.478111, 39.925106]","[116.486168, 39.89991]",35.25,12.67,0.0
42245,1816,2013-10-09T20:45:00Z,4399,0,"[116.436928, 39.893803]","[116.438995, 39.903419]",27.445,41.07000000000001,0.0
42299,1819,2013-10-09T22:00:00Z,4399,0,"[116.406876, 39.968956]","[116.327744, 39.884403]",43.74999999999999,17.962500000000002,0.0
42371,1823,2013-10-09T06:45:00Z,4400,0,"[116.514114, 39.79282]","[116.542252, 39.807983]",45.4025,45.4025,0.0
42398,1826,2013-10-09T08:30:00Z,4400,0,"[116.522385, 39.781944]","[116.375572, 39.865246]",15.54,24.975,0.0
42462,1828,2013-10-09T09:30:00Z,4400,0,"[116.400391, 39.846527]","[116.484749, 39.869865]",25.2775,53.1675,0.0
42864,1842,2013-10-09T21:15:00Z,4400,0,"[116.376221, 39.878578]","[116.489349, 39.893108]",26.8675,36.1875,0.0
43041,1848,2013-10-09T08:00:00Z,4417,0,"[116.369057, 39.94228]","[116.344719, 39.922565]",19.705,19.75,0.0
43161,1852,2013-10-09T10:30:00Z,4417,0,"[116.425163, 39.957615]","[116.534698, 40.021729]",19.205,80.21000000000001,0.0
43219,1854,2013-10-09T13:30:00Z,4417,0,"[116.356186, 39.94471]","[116.343376, 40.000889]",41.46,40.47,0.0
43249,1855,2013-10-09T14:15:00Z,4417,0,"[116.340919, 39.992954]","[116.353127, 39.990929]",13.9975,37.7175,0.0
43254,1856,2013-10-09T14:15:00Z,4417,0,"[116.353157, 39.989479]","[116.434593, 39.985062]",37.3875,16.6325,0.0
43502,1863,2013-10-09T21:00:00Z,4417,0,"[116.342262, 39.913967]","[116.335159, 39.977158]",23.5775,24.025,0.0
43696,1868,2013-10-09T00:00:00Z,4423,0,"[116.293579, 39.822727]","[116.216553, 39.843792]",26.105,61.8325,0.0
43774,1875,2013-10-09T00:00:00Z,4424,0,"[116.293365, 39.907547]","[116.28746, 39.910229]",34.9375,37.125,0.0
43885,1881,2013-10-09T13:45:00Z,4424,0,"[116.374084, 39.903069]","[116.346817, 39.888081]",23.5725,31.31,0.0
44042,1892,2013-10-09T09:15:00Z,4425,0,"[116.293495, 39.993862]","[116.273651, 39.908005]",10.98,25.3225,0.0
44075,1895,2013-10-09T11:45:00Z,4425,0,"[116.295746, 39.994316]","[116.312675, 39.985172]",44.56,43.3025,0.0
44097,1898,2013-10-09T13:00:00Z,4425,0,"[116.292381, 39.993832]","[116.288063, 39.917122]",12.545,26.3375,0.0
44112,1899,2013-10-09T13:15:00Z,4425,0,"[116.287987, 39.916248]","[116.354881, 39.913891]",27.135,21.315,0.0
44231,1906,2013-10-09T00:30:00Z,4427,0,"[116.358368, 39.831013]","[116.466721, 39.841286]",69.22,31.325000000000003,0.0
44271,1907,2013-10-09T01:00:00Z,4427,0,"[116.415695, 39.86536]","[116.446327, 39.884701]",27.5975,60.1425,0.0
44293,1908,2013-10-09T01:15:00Z,4427,0,"[116.375748, 39.904198]","[116.40686, 39.951328]",39.375,53.7875,0.0
44515,1913,2013-10-09T10:00:00Z,4427,0,"[116.353882, 39.980675]","[116.343765, 39.932701]",24.085,19.845,0.0
44537,1914,2013-10-09T10:15:00Z,4427,0,"[116.345863, 39.92812]","[116.434929, 39.909142]",29.105,28.265,0.0
44602,1917,2013-10-09T11:45:00Z,4427,0,"[116.403, 39.914528]","[116.441101, 39.907539]",17.365,31.3175,0.0
44652,1920,2013-10-09T13:30:00Z,4427,0,"[116.336403, 39.884888]","[116.363968, 39.899242]",26.88,20.1025,0.0
44777,1925,2013-10-09T16:15:00Z,4427,0,"[116.352066, 40.010532]","[116.332687, 39.994473]",22.1275,18.5,0.0
44915,1930,2013-10-09T19:30:00Z,4427,0,"[116.278839, 40.024956]","[116.358727, 39.981583]",21.9075,27.0275,0.0
44955,1931,2013-10-09T20:30:00Z,4427,0,"[116.336647, 39.967747]","[116.247688, 39.947166]",52.7575,18.2075,0.0
44998,1932,2013-10-09T21:00:00Z,4427,0,"[116.270866, 39.946762]","[116.304893, 39.932392]",27.16,54.7325,0.0
45013,1933,2013-10-09T21:00:00Z,4427,0,"[116.305893, 39.941414]","[116.257378, 39.947746]",30.8225,25.3925,0.0
45213,1936,2013-10-09T23:30:00Z,4427,0,"[116.32769, 39.896873]","[116.270035, 39.917553]",48.2175,45.4375,0.0
45281,1939,2013-10-09T11:45:00Z,4904,0,"[116.312927, 39.835651]","[116.264488, 39.869167]",17.6325,51.682500000000005,0.0
45330,1942,2013-10-09T14:00:00Z,4904,0,"[116.353394, 39.88662]","[116.321747, 39.900394]",26.2075,19.8325,0.0
45597,1948,2013-10-09T19:45:00Z,4904,0,"[116.418297, 39.902672]","[116.393219, 39.886868]",16.2725,14.125,0.0
45830,1958,2013-10-09T17:00:00Z,4953,0,"[116.305367, 39.882614]","[116.27372, 39.902691]",39.97,31.7475,0.0
45870,1960,2013-10-09T19:15:00Z,4953,0,"[116.309792, 39.90591]","[116.317261, 39.884651]",22.8825,20.78,0.0
46068,1969,2013-10-09T00:00:00Z,4955,0,"[116.357216, 39.920879]","[116.424828, 39.95417]",36.962500000000006,34.425,0.0
46169,1970,2013-10-09T01:15:00Z,4955,0,"[116.358978, 39.936512]","[116.323753, 39.953045]",29.245,44.5825,0.0
46391,1974,2013-10-09T04:15:00Z,4955,0,"[116.445641, 39.928928]","[116.448952, 39.923077]",13.4,48.8325,0.0
46538,1980,2013-10-09T08:15:00Z,4955,0,"[116.20121, 39.924622]","[116.281403, 39.865646]",42.557500000000005,29.8625,0.0
46656,1986,2013-10-09T11:30:00Z,4955,0,"[116.213722, 39.907475]","[116.199303, 39.9249]",23.4575,42.572500000000005,0.0
46712,1988,2013-10-09T12:30:00Z,4955,0,"[116.346855, 39.986637]","[116.369644, 39.980446]",56.7125,35.9425,0.0
46729,1990,2013-10-09T13:30:00Z,4955,0,"[116.273781, 39.962864]","[116.326378, 39.934906]",21.435,23.93,0.0
46838,1993,2013-10-09T15:15:00Z,4955,0,"[116.295135, 39.898891]","[116.308586, 39.961624]",18.305,34.1225,0.0
46989,1998,2013-10-09T23:15:00Z,4955,0,"[116.354355, 39.940708]","[116.355865, 39.950058]",48.395,56.65,0.0
