id,time,entity_id,traj_id,coordinates,current_dis,speeds,holidays
5134,2013-10-08T06:19:44Z,4132,235,"[116.461769,39.938942]",2.548130598058766,64.5675,0
5135,2013-10-08T06:19:56Z,4132,235,"[116.461769,39.940945]",2.7708677749932016,60.2875,0
5136,2013-10-08T06:20:57Z,4132,235,"[116.461784,39.950527]",3.836407779036982,62.325,0
5137,2013-10-08T06:21:44Z,4132,235,"[116.456154,39.956978]",4.715387529369576,58.025000000000006,0
5138,2013-10-08T06:22:20Z,4132,235,"[116.459404,39.962296]",5.3684249790706495,77.07500000000002,0
5139,2013-10-08T06:22:56Z,4132,235,,,86.69000000000001,0
5625,2013-10-08T07:30:00Z,4134,258,"[116.387962,39.876194]",0.0,20.26,0
5626,2013-10-08T07:32:32Z,4134,258,"[116.389763,39.876358]",0.2273668999460569,35.792500000000004,0
5627,2013-10-08T07:35:05Z,4134,258,"[116.387604,39.876926]",0.4667847790037334,20.26,0
5628,2013-10-08T07:39:08Z,4134,258,"[116.387184,39.878971]",0.7000516400501438,11.425,0
5629,2013-10-08T07:39:30Z,4134,258,"[116.38443,39.878941]",0.9350915633351146,38.6125,0
5630,2013-10-08T07:40:25Z,4134,258,"[116.380508,39.878853]",1.2699239580557613,26.625,0
5631,2013-10-08T07:42:17Z,4134,258,"[116.375488,39.87867]",1.6990182793246589,22.297499999999996,0
5632,2013-10-08T07:43:32Z,4134,258,"[116.374527,39.88084]",1.9586694127723057,43.5425,0
5633,2013-10-08T07:44:04Z,4134,258,"[116.374527,39.882954]",2.193749987929265,15.947499999999998,0
5634,2013-10-08T07:46:39Z,4134,258,"[116.374496,39.884968]",2.4177737676192668,38.4975,0
5635,2013-10-08T07:51:35Z,4134,258,"[116.374489,39.886993]",2.642997695909832,28.305,0
5636,2013-10-08T07:57:17Z,4134,258,"[116.374626,39.889248]",2.8943482007325407,17.795,0
5637,2013-10-08T07:57:39Z,4134,258,"[116.374489,39.892109]",3.2127111715041883,46.8025,0
5638,2013-10-08T07:58:11Z,4134,258,"[116.374527,39.894966]",3.5304312154637887,21.7925,0
5639,2013-10-08T08:03:52Z,4134,258,,,20.5775,0
5982,2013-10-08T16:15:00Z,4134,271,"[116.462334,39.905334]",0.0,31.957499999999996,0
5983,2013-10-08T16:15:52Z,4134,271,"[116.462463,39.907253]",0.2136797547923118,30.6625,0
5984,2013-10-08T16:16:59Z,4134,271,"[116.461281,39.906689]",0.4677140737188038,31.957499999999996,0
5985,2013-10-08T16:17:20Z,4134,271,"[116.461205,39.904808]",0.6769850760360913,45.2175,0
5986,2013-10-08T16:17:41Z,4134,271,"[116.461258,39.902557]",0.9273608147834252,45.537499999999994,0
5987,2013-10-08T16:18:04Z,4134,271,"[116.461182,39.900261]",1.1827624200917042,42.4575,0
5988,2013-10-08T16:18:25Z,4134,271,"[116.461334,39.898205]",1.4118995490254145,39.879999999999995,0
5989,2013-10-08T16:18:48Z,4134,271,"[116.461258,39.895916]",1.6665230039256655,36.285,0
5990,2013-10-08T16:19:10Z,4134,271,"[116.461151,39.893764]",1.906003304256572,29.0125,0
5991,2013-10-08T16:19:54Z,4134,271,"[116.456322,39.893551]",2.3267243400943705,25.119999999999997,0
5992,2013-10-08T16:20:16Z,4134,271,"[116.453171,39.893536]",2.595567075817336,23.6975,0
5993,2013-10-08T16:21:55Z,4134,271,"[116.445671,39.89373]",3.235880462492041,43.9475,0
5994,2013-10-08T16:22:28Z,4134,271,"[116.443329,39.894917]",3.475355451812258,43.485,0
5995,2013-10-08T16:23:12Z,4134,271,"[116.444397,39.891129]",3.9063306836706615,50.11,0
5996,2013-10-08T16:23:34Z,4134,271,,,55.025000000000006,0
6729,2013-10-08T20:15:00Z,4135,294,"[116.53318,40.021351]",0.0,67.28,0
6730,2013-10-08T20:15:10Z,4135,294,"[116.530754,40.020462]",0.2290373765543944,63.712500000000006,0
6731,2013-10-08T20:15:42Z,4135,294,"[116.523041,40.017696]",0.9543392717533044,66.0575,0
6732,2013-10-08T20:15:53Z,4135,294,"[116.520515,40.016541]",1.2048885644214304,59.9875,0
6733,2013-10-08T20:16:53Z,4135,294,"[116.511688,40.009529]",2.288028381296135,59.09,0
6734,2013-10-08T20:17:05Z,4135,294,"[116.510155,40.008144]",2.489943294080246,58.7075,0
6735,2013-10-08T20:17:16Z,4135,294,"[116.508614,40.006752]",2.6928943220939328,57.7225,0
6736,2013-10-08T20:17:41Z,4135,294,"[116.505539,40.003986]",3.0968901483443148,56.754999999999995,0
6737,2013-10-08T20:17:53Z,4135,294,"[116.503876,40.002476]",3.3165762749623595,44.665000000000006,0
6738,2013-10-08T20:18:05Z,4135,294,"[116.502235,40.001045]",3.5283836259529915,62.81,0
6739,2013-10-08T20:18:16Z,4135,294,"[116.500252,39.999302]",3.7854882914547776,67.92,0
6740,2013-10-08T20:18:40Z,4135,294,"[116.496422,39.995811]",4.292594782749822,63.682500000000005,0
6741,2013-10-08T20:19:05Z,4135,294,"[116.492393,39.992165]",4.823818359498425,68.695,0
6742,2013-10-08T20:19:28Z,4135,294,"[116.488434,39.988598]",5.344496586261814,53.59,0
6743,2013-10-08T20:19:40Z,4135,294,,,65.66,0
7699,2013-10-08T20:45:00Z,4270,338,"[116.328255,40.021458]",0.0,54.41,0
7700,2013-10-08T20:45:34Z,4270,338,"[116.334763,40.022743]",0.5723330246360501,58.7925,0
7701,2013-10-08T20:46:06Z,4270,338,"[116.341797,40.023144]",1.1765880654827785,50.52,0
7702,2013-10-08T20:46:38Z,4270,338,"[116.34935,40.023022]",1.8199203061712823,43.975,0
7703,2013-10-08T20:46:55Z,4270,338,"[116.354378,40.022949]",2.248165781898029,21.7725,0
7704,2013-10-08T20:47:10Z,4270,338,"[116.359245,40.022865]",2.662729787763583,32.0975,0
7705,2013-10-08T20:47:57Z,4270,338,"[116.367615,40.022701]",3.375727823914607,61.927499999999995,0
7706,2013-10-08T20:48:07Z,4270,338,"[116.37027,40.022591]",3.602150981740274,61.927499999999995,0
7707,2013-10-08T20:48:30Z,4270,338,"[116.374222,40.022083]",3.943440269990663,40.00749999999999,0
7708,2013-10-08T20:49:07Z,4270,338,"[116.374535,40.018528]",4.339660228317372,24.005000000000003,0
7709,2013-10-08T20:49:30Z,4270,338,"[116.37471,40.016018]",4.619174342949335,48.2925,0
7710,2013-10-08T20:50:07Z,4270,338,"[116.374771,40.013885]",4.856446009871402,25.54,0
7711,2013-10-08T20:50:30Z,4270,338,"[116.374802,40.012077]",5.057516173852781,43.345,0
7712,2013-10-08T20:51:07Z,4270,338,"[116.373978,40.009857]",5.329997170209525,19.81,0
7713,2013-10-08T20:51:30Z,4270,338,,,33.7375,0
7753,2013-10-08T13:15:00Z,4271,340,"[116.542542,40.024624]",0.0,78.0375,0
7754,2013-10-08T13:15:33Z,4271,340,"[116.536385,40.022442]",0.5777304443732052,80.22749999999999,0
7755,2013-10-08T13:15:44Z,4271,340,"[116.534142,40.021645]",0.7882998713600678,77.86749999999999,0
7756,2013-10-08T13:16:28Z,4271,340,"[116.526375,40.018887]",1.5173865692903932,65.52250000000001,0
7757,2013-10-08T13:17:12Z,4271,340,"[116.517723,40.014809]",2.38259332729238,73.925,0
7758,2013-10-08T13:18:17Z,4271,340,"[116.509773,40.007793]",3.4156377369193613,70.47,0
7759,2013-10-08T13:18:39Z,4271,340,"[116.507744,40.005966]",3.682366843293954,71.3475,0
7760,2013-10-08T13:19:23Z,4271,340,"[116.503136,40.001823]",4.287610393600002,70.66499999999999,0
7761,2013-10-08T13:19:34Z,4271,340,"[116.501587,40.000412]",4.492623220013824,54.575,0
7762,2013-10-08T13:19:51Z,4271,340,"[116.499084,39.99815]",4.822373166686725,66.205,0
7763,2013-10-08T13:20:19Z,4271,340,"[116.495003,39.994469]",5.3594227064106335,77.51,0
7764,2013-10-08T13:21:02Z,4271,340,"[116.487411,39.987595]",6.3607620827993765,73.77749999999999,0
7765,2013-10-08T13:21:24Z,4271,340,"[116.484001,39.984463]",6.8143217837778325,67.57249999999999,0
7766,2013-10-08T13:21:47Z,4271,340,"[116.481499,39.982155]",7.14796755988289,67.7775,0
7767,2013-10-08T13:22:02Z,4271,340,,,50.0425,0
7803,2013-10-08T14:15:00Z,4271,342,"[116.446434,39.962479]",0.0,35.707499999999996,0
7804,2013-10-08T14:15:29Z,4271,342,"[116.44368,39.959984]",0.3634249782129938,29.139999999999997,0
7805,2013-10-08T14:16:17Z,4271,342,"[116.439857,39.959755]",0.6952670260375291,19.4375,0
7806,2013-10-08T14:17:34Z,4271,342,"[116.434212,39.959621]",1.183316663042098,18.025,0
7807,2013-10-08T14:18:40Z,4271,342,"[116.431923,39.959091]",1.4148792677018085,19.2325,0
7808,2013-10-08T14:19:35Z,4271,342,"[116.432564,39.954571]",1.9204723414783087,26.425,0
7809,2013-10-08T14:20:41Z,4271,342,"[116.432549,39.952747]",2.1234699758826427,26.425,0
7810,2013-10-08T14:21:26Z,4271,342,"[116.432449,39.950157]",2.41194677995041,47.63,0
7811,2013-10-08T14:21:47Z,4271,342,"[116.430038,39.94994]",2.6188909166611083,49.34,0
7812,2013-10-08T14:22:09Z,4271,342,"[116.426674,39.949829]",2.9059307055000336,35.832499999999996,0
7813,2013-10-08T14:24:43Z,4271,342,"[116.422554,39.949657]",3.268442836981152,51.15,0
7814,2013-10-08T14:26:11Z,4271,342,"[116.407135,39.949116]",4.584267295629297,49.147499999999994,0
7815,2013-10-08T14:26:33Z,4271,342,"[116.402779,39.949104]",4.955616486632163,59.0175,0
7816,2013-10-08T14:26:54Z,4271,342,"[116.398651,39.949081]",5.307533618711481,61.05,0
7817,2013-10-08T14:27:27Z,4271,342,,,56.739999999999995,0
8152,2013-10-08T09:00:00Z,4272,358,"[116.295387,39.941509]",0.0,55.9725,0
8153,2013-10-08T09:00:54Z,4272,358,"[116.296188,39.934151]",0.821068055471328,55.5425,0
8154,2013-10-08T09:01:47Z,4272,358,"[116.296577,39.92506]",1.832547560012448,39.83,0
8155,2013-10-08T09:03:33Z,4272,358,"[116.29985,39.923767]",2.2878006841700116,21.14,0
8156,2013-10-08T09:05:58Z,4272,358,"[116.316216,39.923775]",3.6835033885233326,44.7775,0
8157,2013-10-08T09:06:52Z,4272,358,"[116.324211,39.923489]",4.366063985459777,20.2,0
8158,2013-10-08T09:07:48Z,4272,358,"[116.32991,39.923203]",4.853120230278575,21.2475,0
8159,2013-10-08T09:08:42Z,4272,358,"[116.332382,39.923069]",5.064461633075919,17.4675,0
8160,2013-10-08T09:10:31Z,4272,358,"[116.33448,39.915752]",6.024323912923591,40.21,0
8161,2013-10-08T09:12:18Z,4272,358,"[116.335068,39.910328]",6.630207259498942,27.4675,0
8162,2013-10-08T09:13:13Z,4272,358,"[116.338676,39.907383]",7.07961234554115,16.8875,0
8163,2013-10-08T09:14:02Z,4272,358,"[116.349251,39.907211]",7.981873699336809,28.055000000000003,0
8164,2013-10-08T09:14:56Z,4272,358,"[116.353378,39.907242]",8.333928371917033,26.5375,0
8165,2013-10-08T09:15:50Z,4272,358,"[116.363182,39.907169]",9.170260378290187,31.76,0
8166,2013-10-08T09:16:45Z,4272,358,,,25.495,0
8749,2013-10-08T10:30:00Z,4276,384,"[116.198105,39.910793]",0.0,11.75,0
8750,2013-10-08T10:30:38Z,4276,384,"[116.198883,39.908997]",0.2460472483448853,17.6125,0
8751,2013-10-08T10:31:57Z,4276,384,"[116.200264,39.907337]",0.5206361013745251,17.6125,0
8752,2013-10-08T10:32:42Z,4276,384,"[116.206253,39.907352]",1.0315064573718964,51.849999999999994,0
8753,2013-10-08T10:33:00Z,4276,384,"[116.209694,39.907372]",1.325035516935158,31.0025,0
8754,2013-10-08T10:35:11Z,4276,384,"[116.21389,39.907326]",1.683000054252328,20.485,0
8755,2013-10-08T10:35:54Z,4276,384,"[116.215065,39.907429]",1.8968471829885016,21.7275,0
8756,2013-10-08T10:36:23Z,4276,384,"[116.211815,39.907494]",2.1741906184550657,20.485,0
8757,2013-10-08T10:38:00Z,4276,384,"[116.211319,39.909241]",2.387076082142646,59.870000000000005,0
8758,2013-10-08T10:38:23Z,4276,384,"[116.211189,39.912312]",2.7287567426072616,63.51,0
8759,2013-10-08T10:39:01Z,4276,384,"[116.211647,39.917599]",3.3181426436766537,40.4875,0
8760,2013-10-08T10:39:26Z,4276,384,"[116.21209,39.920815]",3.677757804559759,49.19,0
8761,2013-10-08T10:39:50Z,4276,384,"[116.213463,39.923534]",4.001996759413584,47.215,0
8762,2013-10-08T10:40:16Z,4276,384,"[116.215721,39.924458]",4.222524287238027,65.2125,0
8763,2013-10-08T10:40:49Z,4276,384,,,64.31,0
8809,2013-10-08T12:00:00Z,4276,386,"[116.349472,39.930275]",0.0,33.625,0
8810,2013-10-08T12:00:48Z,4276,386,"[116.347809,39.932503]",0.320063002772712,35.055,0
8811,2013-10-08T12:01:13Z,4276,386,"[116.344467,39.932526]",0.6050855893333659,24.4825,0
8812,2013-10-08T12:01:55Z,4276,386,"[116.344116,39.93644]",1.0413571658243408,24.450000000000003,0
8813,2013-10-08T12:02:48Z,4276,386,"[116.342651,39.938599]",1.3140736808472682,50.18000000000001,0
8814,2013-10-08T12:03:24Z,4276,386,"[116.33886,39.938499]",1.6381145709608829,54.6725,0
8815,2013-10-08T12:03:48Z,4276,386,"[116.335587,39.93824]",1.918660559338994,56.235,0
8816,2013-10-08T12:04:35Z,4276,386,"[116.326393,39.938812]",2.705137181218124,35.88,0
8817,2013-10-08T12:04:54Z,4276,386,"[116.322296,39.939083]",3.0557599863623395,56.3425,0
8818,2013-10-08T12:05:34Z,4276,386,"[116.315392,39.940231]",3.658571586732852,54.78,0
8819,2013-10-08T12:05:54Z,4276,386,"[116.312881,39.941177]",3.8971075255259136,51.9275,0
8820,2013-10-08T12:06:21Z,4276,386,"[116.310204,39.943413]",4.237745544575367,46.1525,0
8821,2013-10-08T12:06:45Z,4276,386,"[116.30999,39.946621]",4.595036610116196,52.345,0
8822,2013-10-08T12:07:09Z,4276,386,"[116.309746,39.950272]",5.0015728499775065,55.125,0
8823,2013-10-08T12:07:34Z,4276,386,,,41.18,0
8939,2013-10-08T23:00:00Z,4276,391,"[116.359818,39.912975]",0.0,21.355,0
8940,2013-10-08T23:01:59Z,4276,391,"[116.359955,39.91724]",0.4753415245535425,18.47,0
8941,2013-10-08T23:03:35Z,4276,391,"[116.359932,39.918369]",0.6942384728953677,24.0375,0
8942,2013-10-08T23:03:59Z,4276,391,"[116.363129,39.918491]",0.9694573485820565,25.85,0
8943,2013-10-08T23:05:23Z,4276,391,"[116.364807,39.920967]",1.3557402171060522,47.67,0
8944,2013-10-08T23:05:35Z,4276,391,"[116.364761,39.922882]",1.5687277688521044,44.75,0
8945,2013-10-08T23:06:48Z,4276,391,"[116.375359,39.924076]",2.5337644089860203,27.175000000000004,0
8946,2013-10-08T23:07:36Z,4276,391,"[116.377327,39.923645]",2.738244762093353,23.895,0
8947,2013-10-08T23:08:23Z,4276,391,"[116.37989,39.922592]",2.98621020162489,34.525000000000006,0
8948,2013-10-08T23:08:48Z,4276,391,"[116.384071,39.922565]",3.3429215233012246,52.8325,0
8949,2013-10-08T23:09:11Z,4276,391,"[116.386864,39.922443]",3.5817956973461835,48.1175,0
8950,2013-10-08T23:09:28Z,4276,391,"[116.389206,39.922279]",3.784786691747211,48.1175,0
8951,2013-10-08T23:10:11Z,4276,391,"[116.393562,39.923153]",4.175684985301848,28.2725,0
8952,2013-10-08T23:11:10Z,4276,391,"[116.400269,39.92342]",4.7484582369509605,27.9375,0
8953,2013-10-08T23:11:28Z,4276,391,,,34.14,0
8966,2013-10-08T23:30:00Z,4276,392,"[116.414482,39.910675]",0.0,21.55,0
8967,2013-10-08T23:30:31Z,4276,392,"[116.411453,39.910503]",0.2590714706994843,20.985,0
8968,2013-10-08T23:30:55Z,4276,392,"[116.4114,39.908443]",0.4884787394701453,43.3475,0
8969,2013-10-08T23:31:18Z,4276,392,"[116.408585,39.908047]",0.7386092849719994,36.7875,0
8970,2013-10-08T23:31:42Z,4276,392,"[116.404884,39.90797]",1.0544216556371773,40.2975,0
8971,2013-10-08T23:32:18Z,4276,392,"[116.400482,39.907825]",1.4302671201709969,42.89,0
8972,2013-10-08T23:32:43Z,4276,392,"[116.396217,39.907669]",1.7944870649503843,44.965,0
8973,2013-10-08T23:33:00Z,4276,392,"[116.392128,39.907486]",2.143917990077653,33.46,0
8974,2013-10-08T23:33:14Z,4276,392,"[116.389008,39.907394]",2.4102532724203725,63.447500000000005,0
8975,2013-10-08T23:33:25Z,4276,392,"[116.386475,39.907322]",2.6264689320293866,61.94500000000001,0
8976,2013-10-08T23:33:37Z,4276,392,"[116.383965,39.907207]",2.840956238446632,61.94500000000001,0
8977,2013-10-08T23:34:59Z,4276,392,"[116.377869,39.907185]",3.3611327547750864,61.9875,0
8978,2013-10-08T23:35:42Z,4276,392,"[116.367676,39.907265]",4.23065277844309,67.55,0
8979,2013-10-08T23:35:52Z,4276,392,"[116.365059,39.907314]",4.453952141174372,61.4575,0
8980,2013-10-08T23:37:01Z,4276,392,,,58.16,0
9232,2013-10-08T06:45:00Z,4278,404,"[116.503311,39.97773]",0.0,30.9875,0
9233,2013-10-08T06:45:31Z,4278,404,"[116.503426,39.980442]",0.3037777804949494,33.0125,0
9234,2013-10-08T06:45:56Z,4278,404,"[116.499855,39.980415]",0.6080783440895654,39.1425,0
9235,2013-10-08T06:46:17Z,4278,404,"[116.496552,39.980366]",0.8895835609814716,45.3425,0
9236,2013-10-08T06:46:50Z,4278,404,"[116.490242,39.980366]",1.4272947742322093,26.75,0
9237,2013-10-08T06:49:46Z,4278,404,"[116.487602,39.981117]",1.6792199674854609,35.8225,0
9238,2013-10-08T06:50:28Z,4278,404,"[116.48568,39.982399]",1.896371985431208,25.152500000000003,0
9239,2013-10-08T06:51:11Z,4278,404,"[116.48317,39.984146]",2.185301333206924,77.9075,0
9240,2013-10-08T06:53:57Z,4278,404,"[116.480476,39.985992]",2.5009672954488127,36.22,0
9241,2013-10-08T06:54:19Z,4278,404,"[116.477005,39.988392]",2.899321451320988,28.5625,0
9242,2013-10-08T06:55:05Z,4278,404,"[116.473526,39.990784]",3.2976458578738583,16.84,0
9243,2013-10-08T06:55:36Z,4278,404,"[116.470856,39.992592]",3.601299879314081,22.4175,0
9244,2013-10-08T06:56:41Z,4278,404,"[116.468834,39.993843]",3.822719879000892,22.4175,0
9245,2013-10-08T06:57:26Z,4278,404,"[116.469032,39.997536]",4.251558703644759,19.4875,0
9246,2013-10-08T06:57:59Z,4278,404,,,37.44,0
9274,2013-10-08T07:30:00Z,4278,406,"[116.42511,39.960514]",0.0,18.395,0
9275,2013-10-08T07:31:29Z,4278,406,"[116.425148,39.962402]",0.2119548010672587,22.2025,0
9276,2013-10-08T07:31:51Z,4278,406,"[116.425018,39.964928]",0.4930731799616868,22.2925,0
9277,2013-10-08T07:32:35Z,4278,406,"[116.424942,39.967239]",0.7501594813362884,44.325,0
9278,2013-10-08T07:34:04Z,4278,406,"[116.422897,39.969398]",1.1183129495334,34.95,0
9279,2013-10-08T07:35:10Z,4278,406,"[116.418694,39.969376]",1.4765718593912651,23.54,0
9280,2013-10-08T07:37:22Z,4278,406,"[116.415443,39.96928]",1.753840343378538,39.96000000000001,0
9281,2013-10-08T07:38:17Z,4278,406,"[116.410828,39.96907]",2.1479268322180367,41.4175,0
9282,2013-10-08T07:38:39Z,4278,406,"[116.408333,39.969032]",2.360602965632224,40.370000000000005,0
9283,2013-10-08T07:39:44Z,4278,406,"[116.405579,39.968918]",2.5956665590428702,47.965,0
9284,2013-10-08T07:40:29Z,4278,406,"[116.401718,39.968803]",2.9249668435701563,40.2425,0
9285,2013-10-08T07:41:01Z,4278,406,"[116.399353,39.968742]",3.12664431802754,35.9625,0
9286,2013-10-08T07:41:46Z,4278,406,"[116.39621,39.968674]",3.3947018898115053,36.9175,0
9287,2013-10-08T07:42:52Z,4278,406,"[116.39389,39.968578]",3.5962005118610163,36.795,0
9288,2013-10-08T07:43:47Z,4278,406,,,39.815,0
9449,2013-10-08T19:15:00Z,4278,412,"[116.472717,39.948925]",0.0,16.442500000000003,0
9450,2013-10-08T19:16:17Z,4278,412,"[116.473778,39.953106]",0.4736505432345447,32.045,0
9451,2013-10-08T19:16:50Z,4278,412,"[116.476379,39.953945]",0.7141998371396242,24.885,0
9452,2013-10-08T19:17:45Z,4278,412,"[116.479691,39.954994]",1.0199272367594037,31.6725,0
9453,2013-10-08T19:18:29Z,4278,412,"[116.483139,39.95607]",1.3372605726908793,13.73,0
9454,2013-10-08T19:21:47Z,4278,412,"[116.485542,39.957054]",1.5697874886409675,30.144999999999996,0
9455,2013-10-08T19:31:30Z,4278,412,"[116.486755,39.959351]",1.8927875730440915,27.3025,0
9456,2013-10-08T19:32:04Z,4278,412,"[116.484856,39.961208]",2.155165266795596,27.7375,0
9457,2013-10-08T19:34:04Z,4278,412,"[116.473434,39.968784]",3.443120898229824,22.33,0
9458,2013-10-08T19:34:49Z,4278,412,"[116.471634,39.969982]",3.6463018897044113,29.3425,0
9459,2013-10-08T19:36:06Z,4278,412,"[116.468582,39.971985]",3.988916285980224,27.9275,0
9460,2013-10-08T19:36:38Z,4278,412,"[116.463585,39.975277]",4.550475208986663,32.510000000000005,0
9461,2013-10-08T19:37:01Z,4278,412,"[116.459969,39.977669]",4.9575749432874385,55.5675,0
9462,2013-10-08T19:37:56Z,4278,412,"[116.450272,39.984062]",6.0475878904465805,54.010000000000005,0
9463,2013-10-08T19:38:07Z,4278,412,,,52.397499999999994,0
9936,2013-10-08T07:00:00Z,4280,436,"[116.547768,39.965778]",0.0,15.9775,0
9937,2013-10-08T07:00:54Z,4280,436,"[116.547119,39.963104]",0.3024546358500548,34.807500000000005,0
9938,2013-10-08T07:01:47Z,4280,436,"[116.547119,39.9589]",0.7699469433051058,20.305,0
9939,2013-10-08T07:02:44Z,4280,436,"[116.547119,39.956203]",1.0698581595770449,47.28,0
9940,2013-10-08T07:03:34Z,4280,436,"[116.547104,39.950489]",1.7052664501146788,29.4175,0
9941,2013-10-08T07:04:30Z,4280,436,"[116.547081,39.947323]",2.0573367637698943,45.35,0
9942,2013-10-08T07:06:19Z,4280,436,"[116.54705,39.944969]",2.319125224060296,35.004999999999995,0
9943,2013-10-08T07:08:31Z,4280,436,"[116.54705,39.942596]",2.583021011326277,27.845,0
9944,2013-10-08T07:09:25Z,4280,436,"[116.543655,39.941994]",2.880110543235547,39.5275,0
9945,2013-10-08T07:10:20Z,4280,436,"[116.538048,39.942005]",3.3581527313048847,36.5175,0
9946,2013-10-08T07:12:13Z,4280,436,"[116.543114,39.941147]",3.859802306241913,39.5275,0
9947,2013-10-08T07:13:07Z,4280,436,"[116.542664,39.939281]",4.070822042996773,28.5,0
9948,2013-10-08T07:14:01Z,4280,436,"[116.542915,39.935738]",4.465390787983719,63.125,0
9949,2013-10-08T07:14:57Z,4280,436,"[116.54319,39.930614]",5.035671031670639,71.5875,0
9950,2013-10-08T07:15:52Z,4280,436,,,68.865,0
10338,2013-10-08T07:15:00Z,4347,458,"[116.332764,39.772587]",0.0,29.0425,0
10339,2013-10-08T07:16:20Z,4347,458,"[116.330658,39.776134]",0.4924885923561713,53.89999999999999,0
10340,2013-10-08T07:18:10Z,4347,458,"[116.329895,39.780632]",0.9973339719629288,33.825,0
10341,2013-10-08T07:19:04Z,4347,458,"[116.329529,39.783356]",1.3018581124970798,40.5525,0
10342,2013-10-08T07:20:00Z,4347,458,"[116.328987,39.788395]",1.8641147211573923,16.1225,0
10343,2013-10-08T07:21:44Z,4347,458,"[116.32885,39.791462]",2.2053922190835364,28.3975,0
10344,2013-10-08T07:22:38Z,4347,458,"[116.32785,39.797691]",2.903317817018188,34.715,0
10345,2013-10-08T07:24:26Z,4347,458,"[116.32196,39.794537]",3.5205859208647685,31.03,0
10346,2013-10-08T07:25:19Z,4347,458,"[116.317329,39.794289]",3.9172251337623902,23.1275,0
10347,2013-10-08T07:26:35Z,4347,458,"[116.313988,39.797615]",4.384427428655021,22.925,0
10348,2013-10-08T07:28:24Z,4347,458,"[116.31369,39.80439]",5.138341493733213,37.645,0
10349,2013-10-08T07:29:18Z,4347,458,"[116.313293,39.809658]",5.725133363223837,24.9375,0
10350,2013-10-08T07:30:12Z,4347,458,"[116.31321,39.815647]",6.39115859419496,38.525,0
