,label time,predicted time,,,±ê×¼²î.
725,10.083333,8.063988,2.019345,,
726,47.466667,2,45.466667,,
727,17.55,12.2911,5.2589,,
728,7.15,18.536015,-11.386015,,
729,9.583333,14.721017,-5.137684,,
730,27.266666,41.293686,-14.02702,,
731,21.716667,32.39688,-10.680213,,
732,19.883333,2,17.883333,,
733,6.6666665,17.73621,-11.0695435,,
734,13.416667,38.96048,-25.543813,,
735,4.383333,41.643776,-37.260443,,
736,35.566666,28.840576,6.72609,,
737,21.65,13.268543,8.381457,,
738,24.916666,20.147612,4.769054,,
739,9.1,29.364195,-20.264195,,
740,29.8,25.434162,4.365838,,
741,25.3,2,23.3,,
742,11.35,36.285378,-24.935378,,
743,4.9,61.36841,-56.46841,,
744,18.383333,35.430244,-17.046911,,
745,13.4,2,11.4,,
746,7.5833335,34.20376,-26.6204265,,
747,6.3,35.90142,-29.60142,,
748,89.35,36.85849,52.49151,,
749,14.85,2,12.85,,
750,6.4166665,14.014344,-7.5976775,,
751,15.133333,32.86166,-17.728327,,
752,15.85,50.219448,-34.369448,,
753,19.866667,14.688526,5.178141,,
754,11.733334,26.786118,-15.052784,,
755,8.833333,32.663116,-23.829783,,
756,22.266666,36.607555,-14.340889,,
757,63.133335,12.431755,50.70158,,
758,43.95,78.9234,-34.9734,,
759,4.6833334,24.639112,-19.9557786,,
760,17.516666,13.711107,3.805559,,
761,23.183332,30.526003,-7.342671,,
762,42.033333,10.780869,31.252464,,
763,6.2,14.384148,-8.184148,,
764,3.7833333,51.155582,-47.3722487,,
765,21.966667,21.106335,0.860332,,
766,5.8,75.86464,-70.06464,,
767,37.35,25.735764,11.614236,,
768,24.616667,2,22.616667,,
769,9.333333,9.612019,-0.278686,,
770,13.983334,6.376549,7.606785,,
771,10.2,22.076412,-11.876412,,
772,8.766666,23.938015,-15.171349,,
773,10.5,5.2866516,5.2133484,,
774,19.166666,45.846813,-26.680147,,
775,17.2,29.913773,-12.713773,,
776,7.3,36.912888,-29.612888,,
777,16.283333,2,14.283333,,
778,25.733334,45.52947,-19.796136,,
779,55.4,36.560417,18.839583,,
780,3.9333334,10.496112,-6.5627786,,
781,11.25,23.536507,-12.286507,,
782,13.483334,4.5093727,8.9739613,,
783,23.95,30.039349,-6.089349,,
784,17.716667,44.28415,-26.567483,,
785,10.8,2,8.8,,
786,6.1666665,40.438705,-34.2720385,,
787,14.75,42.629227,-27.879227,,
788,11.966666,54.075584,-42.108918,,
789,71.11667,51.89157,19.2251,,
790,33,28.931023,4.068977,,
791,54.483334,38.857254,15.62608,,
792,53.1,16.59079,36.50921,,
793,13.433333,8.142946,5.290387,,
794,10.7,63.892624,-53.192624,,
795,30.033333,19.676079,10.357254,,
796,33.25,51.72403,-18.47403,,
797,27.316668,24.425331,2.891337,,
798,21.35,2,19.35,,
799,11.716666,22.247437,-10.530771,,
800,61.35,29.376595,31.973405,,
801,22.983334,42.510193,-19.526859,,
802,19.166666,51.192047,-32.025381,,
803,41.45,39.079384,2.370616,,
804,7.35,31.53971,-24.18971,,
805,63.85,55.675087,8.174913,,
806,5.15,57.416443,-52.266443,,
807,93.85,70.36145,23.48855,,
808,24.966667,2.8736038,22.0930632,,
809,28.8,19.457096,9.342904,,
810,2.05,60.65905,-58.60905,,
811,12.716666,27.105537,-14.388871,,
812,12.716666,53.11825,-40.401584,,
813,18.566668,23.560467,-4.993799,,
814,14.383333,7.172104,7.211229,,
815,25.35,31.576572,-6.226572,,
816,11.233334,36.176968,-24.943634,,
817,46.433334,29.918327,16.515007,,
818,33.666668,25.97667,7.689998,,
819,13.55,23.64872,-10.09872,,
820,9.283334,45.670006,-36.386672,,
821,12.633333,52.49832,-39.864987,,
822,33.116665,2,31.116665,,
823,8.3,21.27863,-12.97863,,
824,16.833334,27.357246,-10.523912,,
825,25.483334,19.967667,5.515667,,
826,16.466667,58.316643,-41.849976,,
827,13.783334,35.891006,-22.107672,,
828,11.416667,3.428791,7.987876,,
829,3.9666667,19.136038,-15.1693713,,
830,18.416666,28.982552,-10.565886,,
831,22.616667,9.524521,13.092146,,
832,7.55,15.872334,-8.322334,,
833,6.5,4.621681,1.878319,,
834,4,42.36585,-38.36585,,
835,6.5333333,24.152397,-17.6190637,,
836,34.066666,46.199806,-12.13314,,
837,26.266666,32.808144,-6.541478,,
838,18.9,17.660618,1.239382,,
839,44.15,42.279427,1.870573,,
840,22.516666,17.258724,5.257942,,
841,13.05,23.835224,-10.785224,,
842,14.666667,17.888742,-3.222075,,
843,41.4,36.47827,4.92173,,
844,25,24.629585,0.370415,,
845,28.016666,42.581795,-14.565129,,
846,12.15,6.6125336,5.5374664,,
847,12.266666,12.782759,-0.516093,,
848,82.55,27.236664,55.313336,,
849,9.166667,2,7.166667,,
850,25.616667,2,23.616667,,
851,35.7,25.907427,9.792573,,
852,27.783333,39.098434,-11.315101,,
853,12.083333,9.989428,2.093905,,
854,7.75,51.242332,-43.492332,,
855,11.916667,25.986458,-14.069791,,
856,35.183334,34.84056,0.342774,,
857,20.1,19.760975,0.339025,,
858,9.233334,52.529633,-43.296299,,
859,10,57.719368,-47.719368,,
860,8.383333,26.092567,-17.709234,,
861,18.733334,38.283936,-19.550602,,
862,7.5333333,13.245081,-5.7117477,,
863,7.1,15.940804,-8.840804,,
864,7.883333,5.9883842,1.8949488,,
865,13.966666,8.694134,5.272532,,
866,52.516666,27.760208,24.756458,,
867,8,12.957216,-4.957216,,
868,17.766666,4.045784,13.720882,,
869,26.433332,8.322594,18.110738,,
870,24.933332,5.2399673,19.6933647,,
871,4.383333,13.132869,-8.749536,,
872,19.133333,3.899149,15.234184,,
873,16.383333,4.481308,11.902025,,
874,13.366667,11.441135,1.925532,,
875,8.483334,42.0707,-33.587366,,
876,9.966666,4.9563637,5.0103023,,
877,51.15,41.507706,9.642294,,
878,2.3,26.994923,-24.694923,,
879,15,21.34013,-6.34013,,
880,16.85,20.370066,-3.520066,,
881,7.3166666,2,5.3166666,,
882,11.55,27.602417,-16.052417,,
883,12.183333,41.843056,-29.659723,,
884,11.766666,25.708637,-13.941971,,
885,4.5666666,31.948606,-27.3819394,,
886,57.216667,64.39911,-7.182443,,
887,7.2833333,8.801167,-1.5178337,,
888,40.616665,59.151985,-18.53532,,
889,8.45,2,6.45,,
890,7.7166667,26.742758,-19.0260913,,
891,51.883335,47.440453,4.442882,,
892,5.133333,22.255081,-17.121748,,
893,16.4,9.823246,6.576754,,
894,3.1166666,25.496769,-22.3801024,,
895,4.0333333,19.144566,-15.1112327,,
896,16.983334,31.6857,-14.702366,,
897,16.7,5.976902,10.723098,,
898,4.55,78.36609,-73.81609,,
899,14,38.69836,-24.69836,,
900,18.083334,20.479595,-2.396261,,
901,9.083333,25.464737,-16.381404,,
902,15.383333,14.580978,0.802355,,
903,28.766666,17.435371,11.331295,,
904,11.666667,30.60213,-18.935463,,
905,10.033334,17.259766,-7.226432,,
906,6.0333333,10.086651,-4.0533177,,
907,10.233334,22.565956,-12.332622,,
908,44.183334,2,42.183334,,
909,10.8,25.114761,-14.314761,,
910,4.983333,27.283188,-22.299855,,
911,41,11.43869,29.56131,,
912,6.0666666,6.628662,-0.5619954,,
913,23.583334,4.374895,19.208439,,
914,5.116667,6.463852,-1.347185,,
915,6.4666667,20.868755,-14.4020883,,
916,4.0333333,25.940208,-21.9068747,,
917,10.716666,5.532398,5.184268,,
918,9.916667,25.623917,-15.70725,,
919,19.416666,27.379726,-7.96306,,
920,5.6,10.994946,-5.394946,,
921,14.183333,2.3419533,11.8413797,,
922,17.55,4.4350815,13.1149185,,
923,9.333333,12.217796,-2.884463,,
924,23.633333,10.804302,12.829031,,
925,8.833333,25.412086,-16.578753,,
926,36.516666,11.439354,25.077312,,
927,25.066668,11.97057,13.096098,,
928,8.916667,6.6183167,2.2983503,,
929,33.316666,17.872074,15.444592,,
930,12.716666,58.481308,-45.764642,,
931,32.966667,32.049324,0.917343,,
932,31.383333,2,29.383333,,
933,7.2833333,31.163517,-23.8801837,,
934,14.883333,2,12.883333,,
935,16.983334,13.508709,3.474625,,
936,9.083333,65.46208,-56.378747,,
937,40.45,15.036697,25.413303,,
938,10.316667,24.480543,-14.163876,,
939,5.366667,51.77991,-46.413243,,
940,9.233334,22.55938,-13.326046,,
941,74.46667,2,72.46667,,
942,61.383335,86.049286,-24.665951,,
943,16.016666,41.395065,-25.378399,,
944,8.2,2,6.2,,
945,2.75,2,0.75,,
946,49.783333,63.645348,-13.862015,,
947,8.216666,30.850637,-22.633971,,
948,27.766666,37.760696,-9.99403,,
949,13.066667,23.285065,-10.218398,,
950,9.866667,2,7.866667,,
951,21.266666,38.741726,-17.47506,,
952,20.466667,11.915642,8.551025,,
953,8.283334,2.1754541,6.1078799,,
954,25.85,44.431934,-18.581934,,
955,11.8,24.350204,-12.550204,,
956,12.933333,64.00496,-51.071627,,
957,10.233334,22.175598,-11.942264,,
958,17.7,40.195656,-22.495656,,
959,19.7,40.69102,-20.99102,,
960,3.4,26.817919,-23.417919,,
961,43.366665,14.35981,29.006855,,
962,5.2,38.402737,-33.202737,,
963,15.15,36.791153,-21.641153,,
964,12.383333,10.28315,2.100183,,
965,38.433334,23.289337,15.143997,,
966,11.783334,19.64785,-7.864516,,
967,8.016666,20.90111,-12.884444,,
968,39.483334,26.756123,12.727211,,
969,30.333334,29.578735,0.754599,,
970,4.1666665,74.40241,-70.2357435,,
971,51.05,60.209114,-9.159114,,
972,44.066666,39.5364,4.530266,,
973,23.716667,49.83438,-26.117713,,
974,15.75,38.56174,-22.81174,,
975,12.883333,10.891775,1.991558,,
976,16.483334,6.3939133,10.0894207,,
977,15.766666,2,13.766666,,
978,32.733334,8.367126,24.366208,,
979,16,66.894516,-50.894516,,
980,24.366667,53.416664,-29.049997,,
981,14.283334,41.605873,-27.322539,,
982,5.5333333,37.21189,-31.6785567,,
983,4.6833334,22.998522,-18.3151886,,
984,7.0666666,33.257317,-26.1906504,,
985,44.05,19.560463,24.489537,,
986,4.883333,46.572567,-41.689234,,
987,37,18.177963,18.822037,,
988,6.4666667,21.404325,-14.9376583,,
989,7.7,28.309528,-20.609528,,
990,14.166667,32.934597,-18.76793,,
991,31.216667,35.644066,-4.427399,,
992,12,24.295792,-12.295792,,
993,53.85,17.398064,36.451936,,
994,6.65,24.327589,-17.677589,,
995,8.183333,29.636856,-21.453523,,
996,37.433334,2,35.433334,,
997,5.75,7.340332,-1.590332,,
998,17.816668,45.19966,-27.382992,,
999,23.116667,21.4479,1.668767,,
1000,4.016667,19.650898,-15.634231,,
1001,81.566666,40.315674,41.250992,,
1002,4.0833335,21.595118,-17.5117845,,
1003,21.166666,49.902702,-28.736036,,
1004,46.733334,49.55405,-2.820716,,
1005,21.216667,7.638054,13.578613,,
1006,3.2166667,25.324474,-22.1078073,,
1007,5.0333333,15.131968,-10.0986347,,
1008,30.266666,18.766663,11.500003,,
1009,23.55,16.519318,7.030682,,
1010,12.366667,22.030582,-9.663915,,
1011,11.483334,16.954033,-5.470699,,
1012,58.016666,5.5014496,52.5152164,,
1013,72.73333,2,70.73333,,
1014,7.9,10.023361,-2.123361,,
1015,11.716666,22.449642,-10.732976,,
1016,7.0833335,4.4144497,2.6688838,,
1017,5.2833333,2,3.2833333,,
1018,14.366667,21.703194,-7.336527,,
1019,35.7,48.165543,-12.465543,,
1020,95,55.047585,39.952415,,
1021,8.133333,10.395683,-2.26235,,
1022,84.183334,28.490585,55.692749,,
1023,5.8333335,25.660927,-19.8275935,,
1024,74.46667,2,72.46667,,
1025,10.533334,12.398216,-1.864882,,
1026,5.616667,13.474818,-7.858151,,
1027,21.416666,79.32274,-57.906074,,
1028,23.9,16.614674,7.285326,,
1029,7.133333,8.0897045,-0.9563715,,
1030,16.95,46.57673,-29.62673,,
1031,45.233334,38.785435,6.447899,,
1032,8.233334,33.051216,-24.817882,,
1033,80.36667,56.541267,23.825403,,
1034,42.9,50.41345,-7.51345,,
1035,13.1,18.76252,-5.66252,,
1036,7.6666665,18.719177,-11.0525105,,
1037,4.5833335,22.805382,-18.2220485,,
1038,22.3,26.821877,-4.521877,,
1039,9.233334,12.713482,-3.480148,,
1040,42.883335,63.724113,-20.840778,,
1041,20.783333,13.172859,7.610474,,
1042,32.016666,28.929512,3.087154,,
1043,5.1833334,27.126642,-21.9433086,,
1044,6.85,21.772926,-14.922926,,
1045,26.116667,12.236725,13.879942,,
1046,25.516666,47.431908,-21.915242,,
1047,7.6,21.758518,-14.158518,,
1048,18.85,19.252878,-0.402878,,
1049,4.983333,2.74119,2.242143,,
1050,6.4,22.821941,-16.421941,,
1051,16,43.977978,-27.977978,,
1052,6.4666667,58.126354,-51.6596873,,
1053,16.516666,14.993172,1.523494,,
1054,10.2,28.37561,-18.17561,,
1055,6.4,6.7829857,-0.3829857,,
1056,4.7833333,25.792297,-21.0089637,,
1057,10.916667,2,8.916667,,
1058,8.216666,9.265982,-1.049316,,
1059,13.9,25.162516,-11.262516,,
1060,19.733334,39.37245,-19.639116,,
1061,4.4,17.935518,-13.535518,,
1062,16.316668,29.700493,-13.383825,,
1063,11.95,12.848936,-0.898936,,
1064,35.85,56.380844,-20.530844,,
1065,58.983334,50.615715,8.367619,,
1066,24.816668,40.275177,-15.458509,,
1067,24.833334,72.84592,-48.012586,,
1068,9,35.31738,-26.31738,,
1069,15.55,29.72079,-14.17079,,
1070,9.716666,23.245075,-13.528409,,
1071,13.733334,34.456467,-20.723133,,
1072,15.683333,31.546171,-15.862838,,
1073,7.883333,20.189337,-12.306004,,
1074,6.6,25.66588,-19.06588,,
1075,67.3,14.408234,52.891766,,
1076,65.71667,2,63.71667,,
1077,11.983334,17.797882,-5.814548,,
1078,10.85,11.710381,-0.860381,,
1079,8.15,48.698837,-40.548837,,
1080,28.65,12.464348,16.185652,,
1081,42.8,28.02166,14.77834,,
1082,8.15,41.992786,-33.842786,,
1083,9.4,27.011726,-17.611726,,
1084,11.366667,21.534649,-10.167982,,
1085,7.7833333,66.98663,-59.2032967,,
1086,14.383333,20.255234,-5.871901,,
1087,11.483334,28.5399,-17.056566,,
1088,9.15,80.73143,-71.58143,,
1089,5.2,26.972313,-21.772313,,
1090,20.733334,67.635544,-46.90221,,
1091,3.1,40.33363,-37.23363,,
1092,10.966666,24.159027,-13.192361,,
1093,16.066668,23.558167,-7.491499,,
1094,12.8,28.854052,-16.054052,,
1095,31.616667,29.594337,2.02233,,
1096,3.6,10.085121,-6.485121,,
1097,10.85,2,8.85,,
1098,28.416666,42.87793,-14.461264,,
1099,12.116667,26.209932,-14.093265,,
1100,19.116667,30.976501,-11.859834,,
1101,9.55,34.51863,-24.96863,,
1102,16.966667,20.62822,-3.661553,,
1103,8.2,5.3254375,2.8745625,,
1104,8.183333,48.424057,-40.240724,,
1105,13.016666,2,11.016666,,
1106,23.05,26.661911,-3.611911,,
1107,15.366667,6.1267853,9.2398817,,
1108,16.433332,54.805756,-38.372424,,
1109,7.9333334,45.910946,-37.9776126,,
1110,17.783333,30.037092,-12.253759,,
1111,3.3,58.708717,-55.408717,,
1112,14.8,18.256783,-3.456783,,
1113,17,20.22279,-3.22279,,
1114,29.733334,41.963303,-12.229969,,
1115,16.166666,30.7924,-14.625734,,
1116,8.416667,25.024563,-16.607896,,
1117,10.183333,28.770092,-18.586759,,
1118,11.983334,38.01378,-26.030446,,
1119,24.166666,7.4052544,16.7614116,,
1120,20.716667,15.083412,5.633255,,
1121,29.9,42.730164,-12.830164,,
1122,7.1,3.549263,3.550737,,
1123,19.833334,33.514954,-13.68162,,
1124,3.85,22.864256,-19.014256,,
1125,65.78333,55.9403,9.84303,,
1126,8.666667,29.561974,-20.895307,,
1127,56.9,73.93979,-17.03979,,
1128,22.133333,30.983307,-8.849974,,
1129,21.866667,11.948013,9.918654,,
1130,30.066668,36.338676,-6.272008,,
1131,11.9,49.166058,-37.266058,,
1132,11.116667,28.292387,-17.17572,,
1133,16.383333,43.924706,-27.541373,,
1134,46.083332,46.712875,-0.629543,,
1135,7.983333,15.8040695,-7.8207365,,
1136,9.666667,13.572613,-3.905946,,
1137,2.3833334,2,0.3833334,,
1138,61.733334,14.04203,47.691304,,
1139,21.766666,29.549068,-7.782402,,
1140,3.5,6.841259,-3.341259,,
1141,11.316667,18.24341,-6.926743,,
1142,51.966667,44.348602,7.618065,,
1143,7.3166666,27.743347,-20.4266804,,
1144,10.416667,26.75357,-16.336903,,
1145,11.666667,2,9.666667,,
1146,11,9.972805,1.027195,,
1147,7.5333333,18.774948,-11.2416147,,
1148,12.65,35.483883,-22.833883,,
1149,43.633335,26.21386,17.419475,,
1150,2.6,2,0.6,,
1151,9.783334,37.174038,-27.390704,,
1152,21.183332,33.233242,-12.04991,,
1153,16.733334,30.621815,-13.888481,,
1154,25.983334,33.42051,-7.437176,,
1155,11.55,39.130623,-27.580623,,
1156,9.883333,46.51098,-36.627647,,
1157,8.383333,26.873203,-18.48987,,
1158,11.65,28.09471,-16.44471,,
1159,9.033334,29.341347,-20.308013,,
1160,43.016666,61.713196,-18.69653,,
1161,15.866667,5.7205963,10.1460707,,
1162,5.35,36.63565,-31.28565,,
1163,47.55,2.7149734,44.8350266,,
1164,24.616667,18.754234,5.862433,,
1165,4.016667,44.766033,-40.749366,,
1166,30.9,7.7837524,23.1162476,,
1167,6.866667,24.713314,-17.846647,,
1168,26.983334,21.318928,5.664406,,
1169,11.6,5.4803724,6.1196276,,
1170,6.5666666,18.950722,-12.3840554,,
1171,36.983334,12.3358,24.647534,,
1172,22.55,23.354263,-0.804263,,
1173,14.1,41.387386,-27.287386,,
1174,15.016666,11.503071,3.513595,,
1175,10.4,45.871716,-35.471716,,
1176,23.266666,2.5995178,20.6671482,,
1177,19.516666,13.931784,5.584882,,
1178,20.8,34.71899,-13.91899,,
1179,32.266666,84.91498,-52.648314,,
1180,7.633333,25.480486,-17.847153,,
1181,41.233334,44.637558,-3.404224,,
1182,22.566668,41.15872,-18.592052,,
1183,16.316668,52.681873,-36.365205,,
1184,50.75,27.600594,23.149406,,
1185,4.366667,6.268305,-1.901638,,
1186,9.016666,18.874138,-9.857472,,
1187,5,70.10131,-65.10131,,
1188,11.533334,30.495176,-18.961842,,
1189,32,6.8473663,25.1526337,,
1190,22.7,24.20787,-1.50787,,
1191,7.2833333,4.1643524,3.1189809,,
1192,33.2,24.175507,9.024493,,
1193,5.4,17.433414,-12.033414,,
1194,102.65,20.619904,82.030096,,
1195,3.3833334,9.303389,-5.9200556,,
1196,23.666666,38.839603,-15.172937,,
1197,11.85,76.8975,-65.0475,,
1198,50.166668,36.79355,13.373118,,
1199,5.766667,37.989956,-32.223289,,
1200,20.783333,23.96952,-3.186187,,
1201,3.9666667,2,1.9666667,,
1202,8.166667,28.696232,-20.529565,,
1203,22.366667,31.33503,-8.968363,,
1204,13.583333,7.022972,6.560361,,
1205,7.4166665,20.527885,-13.1112185,,
1206,92,42.143578,49.856422,,
1207,10.383333,32.63483,-22.251497,,
1208,31.966667,26.953629,5.013038,,
1209,15.95,2,13.95,,
1210,22.783333,49.20806,-26.424727,,
1211,11.566667,14.673733,-3.107066,,
1212,65.46667,15.177414,50.289256,,
1213,9.783334,23.029327,-13.245993,,
1214,22.05,26.855385,-4.805385,,
1215,16.016666,59.70167,-43.685004,,
1216,15.333333,19.014248,-3.680915,,
1217,17.366667,7.835972,9.530695,,
1218,19.983334,35.329994,-15.34666,,
1219,11.533334,2,9.533334,,
1220,21.466667,23.099777,-1.63311,,
1221,12.483334,9.744637,2.738697,,
1222,7.8,37.66625,-29.86625,,
1223,13.416667,28.646343,-15.229676,,
1224,49.116665,36.497437,12.619228,,
1225,3.7166667,3.2405775,0.4760892,,
1226,64.8,24.967636,39.832364,,
1227,51.25,42.14917,9.10083,,
1228,35.033333,48.262325,-13.228992,,
1229,5.1666665,39.31054,-34.1438735,,
1230,6.15,12.70611,-6.55611,,
1231,9,136.99072,-127.99072,,
1232,5.383333,8.65033,-3.266997,,
1233,6.3,6.088072,0.211928,,
1234,31.966667,31.065948,0.900719,,
1235,7.8,32.39234,-24.59234,,
1236,11.4,4.8737946,6.5262054,,
1237,22.916666,45.149147,-22.232481,,
1238,8.516666,33.68534,-25.168674,,
1239,11.4,37.886654,-26.486654,,
1240,26.516666,25.442734,1.073932,,
1241,12.066667,22.070364,-10.003697,,
1242,19.316668,36.89579,-17.579122,,
1243,12.583333,2.7528152,9.8305178,,
1244,3.1833334,42.832134,-39.6488006,,
1245,6.35,55.167152,-48.817152,,
1246,51.783333,23.200062,28.583271,,
1247,92.55,2,90.55,,
1248,25.016666,46.55931,-21.542644,,
1249,8.466666,11.993454,-3.526788,,
1250,28.9,19.639683,9.260317,,
1251,9.083333,29.283384,-20.200051,,
1252,3.3166666,31.44256,-28.1258934,,
1253,52.533333,22.418945,30.114388,,
1254,14.5,19.309189,-4.809189,,
1255,36.866665,55.05104,-18.184375,,
1256,42.083332,13.988129,28.095203,,
1257,33,23.857403,9.142597,,
1258,34.633335,12.998043,21.635292,,
1259,4.55,12.837101,-8.287101,,
1260,12.45,38.82778,-26.37778,,
1261,8.333333,18.77282,-10.439487,,
1262,20.65,22.497978,-1.847978,,
1263,16.8,12.080318,4.719682,,
1264,36.183334,33.55986,2.623474,,
1265,11.766666,7.1188545,4.6478115,,
1266,6.05,33.05132,-27.00132,,
1267,8.533334,29.78923,-21.255896,,
1268,15.016666,41.89528,-26.878614,,
1269,3.8666666,30.732534,-26.8658674,,
1270,9.35,38.712723,-29.362723,,
1271,10.333333,30.306623,-19.97329,,
1272,12.066667,31.61866,-19.551993,,
1273,8.866667,17.76716,-8.900493,,
1274,6.1833334,20.255684,-14.0723506,,
1275,62.283333,9.148315,53.135018,,
1276,16.416666,12.78075,3.635916,,
1277,6.4166665,25.931646,-19.5149795,,
1278,15.883333,2,13.883333,,
1279,8.116667,5.3432446,2.7734224,,
1280,15.533334,20.210548,-4.677214,,
1281,5.4166665,2,3.4166665,,
1282,14.75,51.417793,-36.667793,,
1283,10.333333,55.332024,-44.998691,,
1284,4.5833335,32.486893,-27.9035595,,
1285,11.45,66.8343,-55.3843,,
1286,38.066666,20.738163,17.328503,,
1287,7.5,2,5.5,,
1288,6.016667,16.869091,-10.852424,,
1289,36.65,20.638603,16.011397,,
1290,42.683334,25.718945,16.964389,,
1291,51.566666,2,49.566666,,
1292,15.233334,9.619133,5.614201,,
1293,5.5833335,21.819592,-16.2362585,,
1294,22.416666,16.0307,6.385966,,
1295,8.983334,28.32042,-19.337086,,
1296,22.6,6.3639374,16.2360626,,
1297,9.133333,11.811883,-2.67855,,
1298,57.85,13.831909,44.018091,,
1299,39.1,81.39561,-42.29561,,
1300,29.816668,6.7418976,23.0747704,,
1301,14.933333,59.256344,-44.323011,,
1302,10.85,80.95358,-70.10358,,
1303,4.4,23.615135,-19.215135,,
1304,12.75,40.735992,-27.985992,,
1305,73.51667,8.90033,64.61634,,
1306,7.7,25.349861,-17.649861,,
1307,9.6,51.569397,-41.969397,,
1308,5.9,16.248428,-10.348428,,
1309,8.866667,17.191774,-8.325107,,
1310,27.066668,39.95465,-12.887982,,
1311,34.983334,52.827858,-17.844524,,
1312,9.716666,44.41461,-34.697944,,
1313,17.5,2,15.5,,
1314,11.783334,40.793945,-29.010611,,
1315,15.4,56.931557,-41.531557,,
1316,71.2,59.51599,11.68401,,
1317,8.4,85.22088,-76.82088,,
1318,18.316668,42.93901,-24.622342,,
1319,6.9,64.510635,-57.610635,,
1320,58.133335,16.75261,41.380725,,
1321,7.3333335,12.282072,-4.9487385,,
1322,8.616667,4.7902565,3.8264105,,
1323,11,48.8323,-37.8323,,
1324,30.7,52.872986,-22.172986,,
1325,16.833334,27.42714,-10.593806,,
1326,16.45,30.825687,-14.375687,,
1327,4,28.584831,-24.584831,,
1328,8.183333,16.257408,-8.074075,,
1329,22.283333,30.500828,-8.217495,,
1330,2.4166667,24.874718,-22.4580513,,
1331,13.633333,8.526707,5.106626,,
1332,7.0333333,17.894234,-10.8609007,,
1333,5.4,34.801525,-29.401525,,
1334,4.883333,2.036625,2.846708,,
1335,35.066666,27.94432,7.122346,,
1336,30.616667,18.764626,11.852041,,
1337,11.916667,2.094162,9.822505,,
1338,35.616665,19.585571,16.031094,,
1339,11.983334,27.721031,-15.737697,,
