,label,predicted,,,±ê×¼²î
734,13.416667,43.42937,-30.012703,,
735,4.383333,41.661415,-37.278082,,
736,35.566666,16.250366,19.3163,,
737,21.65,59.46521,-37.81521,,
738,24.916666,8.930712,15.985954,,
739,9.1,25.701603,-16.601603,,
740,29.8,28.776962,1.023038,,
741,25.3,13.827961,11.472039,,
742,11.35,29.24356,-17.89356,,
743,4.9,59.85744,-54.95744,,
744,18.383333,21.236084,-2.852751,,
745,13.4,2,11.4,,
746,7.5833335,47.752506,-40.1691725,,
747,6.3,38.412342,-32.112342,,
748,89.35,12.422096,76.927904,,
749,14.85,2.0953732,12.7546268,,
750,6.4166665,13.861415,-7.4447485,,
751,15.133333,53.654976,-38.521643,,
752,15.85,35.148586,-19.298586,,
753,19.866667,14.573559,5.293108,,
754,11.733334,15.83617,-4.102836,,
755,8.833333,62.166313,-53.33298,,
756,22.266666,38.608486,-16.34182,,
757,63.133335,2,61.133335,,
758,43.95,87.77409,-43.82409,,
759,4.6833334,33.17034,-28.4870066,,
760,17.516666,4.7001114,12.8165546,,
761,23.183332,38.19531,-15.011978,,
762,42.033333,11.324081,30.709252,,
763,6.2,27.593493,-21.393493,,
764,3.7833333,50.350807,-46.5674737,,
765,21.966667,22.502583,-0.535916,,
766,5.8,70.3457,-64.5457,,
767,37.35,2,35.35,,
768,24.616667,44.144154,-19.527487,,
769,9.333333,5.0818768,4.2514562,,
770,13.983334,2,11.983334,,
771,10.2,41.707985,-31.507985,,
772,8.766666,17.50647,-8.739804,,
773,10.5,2,8.5,,
774,19.166666,48.687954,-29.521288,,
775,17.2,56.851444,-39.651444,,
776,7.3,45.500427,-38.200427,,
777,16.283333,2,14.283333,,
778,25.733334,61.50689,-35.773556,,
779,55.4,65.04447,-9.64447,,
780,3.9333334,8.429713,-4.4963796,,
781,11.25,7.959236,3.290764,,
782,13.483334,2,11.483334,,
783,23.95,35.641758,-11.691758,,
784,17.716667,90.59722,-72.880553,,
785,10.8,2,8.8,,
786,6.1666665,44.29929,-38.1326235,,
787,14.75,39.14795,-24.39795,,
788,11.966666,57.13922,-45.172554,,
789,71.11667,71.32681,-0.21014,,
790,33,29.464905,3.535095,,
791,54.483334,44.437943,10.045391,,
792,53.1,2,51.1,,
793,13.433333,14.890427,-1.457094,,
794,10.7,93.63088,-82.93088,,
795,30.033333,21.44746,8.585873,,
796,33.25,46.438236,-13.188236,,
797,27.316668,17.099907,10.216761,,
798,21.35,10.741009,10.608991,,
799,11.716666,20.751793,-9.035127,,
800,61.35,60.202084,1.147916,,
801,22.983334,107.301155,-84.317821,,
802,19.166666,43.274235,-24.107569,,
803,41.45,53.16571,-11.71571,,
804,7.35,30.105896,-22.755896,,
805,63.85,89.20898,-25.35898,,
806,5.15,55.84259,-50.69259,,
807,93.85,82.36322,11.48678,,
808,24.966667,12.048962,12.917705,,
809,28.8,34.854813,-6.054813,,
810,2.05,57.42253,-55.37253,,
811,12.716666,34.143677,-21.427011,,
812,12.716666,44.61065,-31.893984,,
813,18.566668,3.8543625,14.7123055,,
814,14.383333,2,12.383333,,
815,25.35,30.293022,-4.943022,,
816,11.233334,28.62437,-17.391036,,
817,46.433334,55.796745,-9.363411,,
818,33.666668,14.564594,19.102074,,
819,13.55,35.763023,-22.213023,,
820,9.283334,48.642696,-39.359362,,
821,12.633333,63.49531,-50.861977,,
822,33.116665,2,31.116665,,
823,8.3,21.65583,-13.35583,,
824,16.833334,29.21885,-12.385516,,
825,25.483334,5.4430695,20.0402645,,
826,16.466667,57.491947,-41.02528,,
827,13.783334,39.644726,-25.861392,,
828,11.416667,2,9.416667,,
829,3.9666667,47.204273,-43.2376063,,
830,18.416666,32.3947,-13.978034,,
831,22.616667,2,20.616667,,
832,7.55,21.452297,-13.902297,,
833,6.5,6.821759,-0.321759,,
834,4,40.0151,-36.0151,,
835,6.5333333,26.173458,-19.6401247,,
836,34.066666,85.87025,-51.803584,,
837,26.266666,44.009457,-17.742791,,
838,18.9,18.684837,0.215163,,
839,44.15,114.27587,-70.12587,,
840,22.516666,25.453926,-2.93726,,
841,13.05,23.90302,-10.85302,,
842,14.666667,14.823856,-0.157189,,
843,41.4,20.564896,20.835104,,
844,25,2,23,,
845,28.016666,73.97574,-45.959074,,
846,12.15,7.710514,4.439486,,
847,12.266666,12.45475,-0.188084,,
848,82.55,6.957184,75.592816,,
849,9.166667,2,7.166667,,
850,25.616667,2.9257545,22.6909125,,
851,35.7,29.894669,5.805331,,
852,27.783333,96.4642,-68.680867,,
853,12.083333,13.695672,-1.612339,,
854,7.75,60.533295,-52.783295,,
855,11.916667,56.36081,-44.444143,,
856,35.183334,26.593735,8.589599,,
857,20.1,27.641914,-7.541914,,
858,9.233334,43.670216,-34.436882,,
859,10,53.978897,-43.978897,,
860,8.383333,27.628803,-19.24547,,
861,18.733334,28.69902,-9.965686,,
862,7.5333333,48.098663,-40.5653297,,
863,7.1,9.871414,-2.771414,,
864,7.883333,3.2917671,4.5915659,,
865,13.966666,4.669752,9.296914,,
866,52.516666,85.42052,-32.903854,,
867,8,22.279295,-14.279295,,
868,17.766666,18.923855,-1.157189,,
869,26.433332,2,24.433332,,
870,24.933332,11.697063,13.236269,,
871,4.383333,12.5335245,-8.1501915,,
872,19.133333,2,17.133333,,
873,16.383333,5.128231,11.255102,,
874,13.366667,73.01375,-59.647083,,
875,8.483334,37.703735,-29.220401,,
876,9.966666,2,7.966666,,
877,51.15,2,49.15,,
878,2.3,28.59195,-26.29195,,
879,15,26.585781,-11.585781,,
880,16.85,19.063936,-2.213936,,
881,7.3166666,2,5.3166666,,
882,11.55,20.304962,-8.754962,,
883,12.183333,46.235546,-34.052213,,
884,11.766666,42.57569,-30.809024,,
885,4.5666666,33.696846,-29.1301794,,
886,57.216667,99.331345,-42.114678,,
887,7.2833333,2,5.2833333,,
888,40.616665,36.77323,3.843435,,
889,8.45,2,6.45,,
890,7.7166667,46.92362,-39.2069533,,
891,51.883335,84.457344,-32.574009,,
892,5.133333,26.672668,-21.539335,,
893,16.4,31.953926,-15.553926,,
894,3.1166666,31.570751,-28.4540844,,
895,4.0333333,18.929916,-14.8965827,,
896,16.983334,37.173927,-20.190593,,
897,16.7,2,14.7,,
898,4.55,78.0663,-73.5163,,
899,14,31.614399,-17.614399,,
900,18.083334,20.19675,-2.113416,,
901,9.083333,44.993763,-35.91043,,
902,15.383333,7.808037,7.575296,,
903,28.766666,33.75093,-4.984264,,
904,11.666667,37.640423,-25.973756,,
905,10.033334,25.618168,-15.584834,,
906,6.0333333,9.781131,-3.7477977,,
907,10.233334,2,8.233334,,
908,44.183334,2,42.183334,,
909,10.8,14.137333,-3.337333,,
910,4.983333,47.601566,-42.618233,,
911,41,19.932693,21.067307,,
912,6.0666666,8.792568,-2.7259014,,
913,23.583334,10.67925,12.904084,,
914,5.116667,41.033188,-35.916521,,
915,6.4666667,19.098745,-12.6320783,,
916,4.0333333,24.522278,-20.4889447,,
917,10.716666,10.752371,-0.035705,,
918,9.916667,19.63205,-9.715383,,
919,19.416666,13.344463,6.072203,,
920,5.6,4.1513023,1.4486977,,
921,14.183333,8.126165,6.057168,,
922,17.55,65.9409,-48.3909,,
923,9.333333,33.777317,-24.443984,,
924,23.633333,53.51779,-29.884457,,
925,8.833333,5.851654,2.981679,,
926,36.516666,3.7337646,32.7829014,,
927,25.066668,24.800522,0.266146,,
928,8.916667,2,6.916667,,
929,33.316666,8.05909,25.257576,,
930,12.716666,60.66366,-47.946994,,
931,32.966667,63.381752,-30.415085,,
932,31.383333,8.255966,23.127367,,
933,7.2833333,34.75164,-27.4683067,,
934,14.883333,2,12.883333,,
935,16.983334,2,14.983334,,
936,9.083333,75.755844,-66.672511,,
937,40.45,2,38.45,,
938,10.316667,39.231583,-28.914916,,
939,5.366667,59.826927,-54.46026,,
940,9.233334,60.690205,-51.456871,,
941,74.46667,2,72.46667,,
942,61.383335,81.947876,-20.564541,,
943,16.016666,33.26798,-17.251314,,
944,8.2,7.8254538,0.3745462,,
945,2.75,4.867836,-2.117836,,
946,49.783333,52.55533,-2.771997,,
947,8.216666,30.045797,-21.829131,,
948,27.766666,54.74595,-26.979284,,
949,13.066667,20.304146,-7.237479,,
950,9.866667,2,7.866667,,
951,21.266666,33.105667,-11.839001,,
952,20.466667,2.5219421,17.9447249,,
953,8.283334,2,6.283334,,
954,25.85,60.73802,-34.88802,,
955,11.8,21.64048,-9.84048,,
956,12.933333,58.904144,-45.970811,,
957,10.233334,24.806383,-14.573049,,
958,17.7,9.985542,7.714458,,
959,19.7,24.373123,-4.673123,,
960,3.4,24.20045,-20.80045,,
961,43.366665,8.500137,34.866528,,
962,5.2,40.14822,-34.94822,,
963,15.15,27.84408,-12.69408,,
964,12.383333,16.216957,-3.833624,,
965,38.433334,2,36.433334,,
966,11.783334,2,9.783334,,
967,8.016666,10.974678,-2.958012,,
968,39.483334,68.61186,-29.128526,,
969,30.333334,48.41271,-18.079376,,
970,4.1666665,72.79677,-68.6301035,,
971,51.05,24.196106,26.853894,,
972,44.066666,38.93564,5.131026,,
973,23.716667,27.872246,-4.155579,,
974,15.75,42.276226,-26.526226,,
975,12.883333,24.49381,-11.610477,,
976,16.483334,2.1048584,14.3784756,,
977,15.766666,2,13.766666,,
978,32.733334,2,30.733334,,
979,16,62.089325,-46.089325,,
980,24.366667,82.41355,-58.046883,,
981,14.283334,43.8553,-29.571966,,
982,5.5333333,45.586525,-40.0531917,,
983,4.6833334,21.87611,-17.1927766,,
984,7.0666666,99.78502,-92.7183534,,
985,44.05,17.955566,26.094434,,
986,4.883333,50.855453,-45.97212,,
987,37,15.4756775,21.5243225,,
988,6.4666667,54.734764,-48.2680973,,
989,7.7,28.137882,-20.437882,,
990,14.166667,37.70292,-23.536253,,
991,31.216667,27.179695,4.036972,,
992,12,18.689686,-6.689686,,
993,53.85,27.8605,25.9895,,
994,6.65,27.272255,-20.622255,,
995,8.183333,27.374935,-19.191602,,
996,37.433334,2,35.433334,,
997,5.75,7.3318214,-1.5818214,,
998,17.816668,50.78796,-32.971292,,
999,23.116667,16.422804,6.693863,,
1000,4.016667,29.008139,-24.991472,,
1001,81.566666,40.428017,41.138649,,
1002,4.0833335,22.050268,-17.9669345,,
1003,21.166666,45.415337,-24.248671,,
1004,46.733334,64.23357,-17.500236,,
1005,21.216667,2,19.216667,,
1006,3.2166667,29.823265,-26.6065983,,
1007,5.0333333,19.636974,-14.6036407,,
1008,30.266666,44.17202,-13.905354,,
1009,23.55,2.487297,21.062703,,
1010,12.366667,24.289555,-11.922888,,
1011,11.483334,31.342249,-19.858915,,
1012,58.016666,57.065254,0.951412,,
1013,72.73333,2,70.73333,,
1014,7.9,10.910435,-3.010435,,
1015,11.716666,19.654694,-7.938028,,
1016,7.0833335,26.240557,-19.1572235,,
1017,5.2833333,2,3.2833333,,
1018,14.366667,15.327744,-0.961077,,
1019,35.7,44.633217,-8.933217,,
1020,95,65.34152,29.65848,,
1021,8.133333,5.720188,2.413145,,
1022,84.183334,2.6033325,81.5800015,,
1023,5.8333335,27.696125,-21.8627915,,
1024,74.46667,2,72.46667,,
1025,10.533334,18.662907,-8.129573,,
1026,5.616667,11.513413,-5.896746,,
1027,21.416666,146.11198,-124.695314,,
1028,23.9,28.6996,-4.7996,,
1029,7.133333,2,5.133333,,
1030,16.95,45.923492,-28.973492,,
1031,45.233334,21.201424,24.03191,,
1032,8.233334,46.0844,-37.851066,,
1033,80.36667,49.180565,31.186105,,
1034,42.9,47.15425,-4.25425,,
1035,13.1,14.57238,-1.47238,,
1036,7.6666665,27.965015,-20.2983485,,
1037,4.5833335,16.408056,-11.8247225,,
1038,22.3,16.217117,6.082883,,
1039,9.233334,22.446789,-13.213455,,
1040,42.883335,55.192192,-12.308857,,
1041,20.783333,54.79946,-34.016127,,
1042,32.016666,47.72705,-15.710384,,
1043,5.1833334,27.085846,-21.9025126,,
1044,6.85,14.094582,-7.244582,,
1045,26.116667,2,24.116667,,
1046,25.516666,78.68405,-53.167384,,
1047,7.6,24.518753,-16.918753,,
1048,18.85,22.06577,-3.21577,,
1049,4.983333,2,2.983333,,
1050,6.4,20.199919,-13.799919,,
1051,16,42.70913,-26.70913,,
1052,6.4666667,55.750534,-49.2838673,,
1053,16.516666,46.04997,-29.533304,,
1054,10.2,32.66668,-22.46668,,
1055,6.4,27.235836,-20.835836,,
1056,4.7833333,43.20306,-38.4197267,,
1057,10.916667,2,8.916667,,
1058,8.216666,8.589323,-0.372657,,
1059,13.9,58.62974,-44.72974,,
1060,19.733334,35.735123,-16.001789,,
1061,4.4,19.173527,-14.773527,,
1062,16.316668,20.272343,-3.955675,,
1063,11.95,7.3968887,4.5531113,,
1064,35.85,41.196564,-5.346564,,
1065,58.983334,12.456253,46.527081,,
1066,24.816668,48.398735,-23.582067,,
1067,24.833334,57.168015,-32.334681,,
1068,9,34.700928,-25.700928,,
1069,15.55,28.32387,-12.77387,,
1070,9.716666,24.354092,-14.637426,,
1071,13.733334,33.26695,-19.533616,,
1072,15.683333,31.415188,-15.731855,,
1073,7.883333,19.92399,-12.040657,,
1074,6.6,44.311356,-37.711356,,
1075,67.3,2,65.3,,
1076,65.71667,3.198166,62.518504,,
1077,11.983334,20.867928,-8.884594,,
1078,10.85,10.673641,0.176359,,
1079,8.15,32.419006,-24.269006,,
1080,28.65,21.145592,7.504408,,
1081,42.8,25.757378,17.042622,,
1082,8.15,44.729168,-36.579168,,
1083,9.4,42.603752,-33.203752,,
1084,11.366667,20.296066,-8.929399,,
1085,7.7833333,68.27356,-60.4902267,,
1086,14.383333,17.52378,-3.140447,,
1087,11.483334,33.740044,-22.25671,,
1088,9.15,77.93338,-68.78338,,
1089,5.2,26.167593,-20.967593,,
1090,20.733334,71.10387,-50.370536,,
1091,3.1,51.901535,-48.801535,,
1092,10.966666,2,8.966666,,
1093,16.066668,7.3556595,8.7110085,,
1094,12.8,38.383568,-25.583568,,
1095,31.616667,2,29.616667,,
1096,3.6,16.379532,-12.779532,,
1097,10.85,2,8.85,,
1098,28.416666,64.30212,-35.885454,,
1099,12.116667,31.894165,-19.777498,,
1100,19.116667,2.2353134,16.8813536,,
1101,9.55,38.989166,-29.439166,,
1102,16.966667,2,14.966667,,
1103,8.2,14.263519,-6.063519,,
1104,8.183333,51.498447,-43.315114,,
1105,13.016666,2,11.016666,,
1106,23.05,4.218025,18.831975,,
1107,15.366667,2,13.366667,,
1108,16.433332,37.660378,-21.227046,,
1109,7.9333334,47.58908,-39.6557466,,
1110,17.783333,37.16553,-19.382197,,
1111,3.3,56.97262,-53.67262,,
1112,14.8,17.025146,-2.225146,,
1113,17,11.438896,5.561104,,
1114,29.733334,49.034252,-19.300918,,
1115,16.166666,15.082451,1.084215,,
1116,8.416667,61.41909,-53.002423,,
1117,10.183333,12.851982,-2.668649,,
1118,11.983334,50.48007,-38.496736,,
1119,24.166666,2,22.166666,,
1120,20.716667,12.435814,8.280853,,
1121,29.9,10.299759,19.600241,,
1122,7.1,39.837093,-32.737093,,
1123,19.833334,42.113068,-22.279734,,
1124,3.85,23.69039,-19.84039,,
1125,65.78333,70.02671,-4.24338,,
1126,8.666667,25.906233,-17.239566,,
1127,56.9,67.74813,-10.84813,,
1128,22.133333,18.725182,3.408151,,
1129,21.866667,2,19.866667,,
1130,30.066668,73.50951,-43.442842,,
1131,11.9,46.48752,-34.58752,,
1132,11.116667,26.559303,-15.442636,,
1133,16.383333,39.851597,-23.468264,,
1134,46.083332,58.232224,-12.148892,,
1135,7.983333,3.963684,4.019649,,
1136,9.666667,42.209053,-32.542386,,
1137,2.3833334,2,0.3833334,,
1138,61.733334,15.219391,46.513943,,
1139,21.766666,28.017864,-6.251198,,
1140,3.5,8.439259,-4.939259,,
1141,11.316667,48.386856,-37.070189,,
1142,51.966667,90.568436,-38.601769,,
1143,7.3166666,42.519173,-35.2025064,,
1144,10.416667,28.764706,-18.348039,,
1145,11.666667,2,9.666667,,
1146,11,20.09268,-9.09268,,
1147,7.5333333,21.942427,-14.4090937,,
1148,12.65,57.3431,-44.6931,,
1149,43.633335,73.127884,-29.494549,,
1150,2.6,2,0.6,,
1151,9.783334,49.618713,-39.835379,,
1152,21.183332,22.348167,-1.164835,,
1153,16.733334,39.29201,-22.558676,,
1154,25.983334,51.380013,-25.396679,,
1155,11.55,27.114922,-15.564922,,
1156,9.883333,35.349335,-25.466002,,
1157,8.383333,52.62807,-44.244737,,
1158,11.65,41.386337,-29.736337,,
1159,9.033334,16.318409,-7.285075,,
1160,43.016666,24.88845,18.128216,,
1161,15.866667,4.071766,11.794901,,
1162,5.35,49.984547,-44.634547,,
1163,47.55,2,45.55,,
1164,24.616667,26.05542,-1.438753,,
1165,4.016667,47.74302,-43.726353,,
1166,30.9,2,28.9,,
1167,6.866667,13.484066,-6.617399,,
1168,26.983334,33.844006,-6.860672,,
1169,11.6,14.211716,-2.611716,,
1170,6.5666666,19.165157,-12.5984904,,
1171,36.983334,2,34.983334,,
1172,22.55,21.695503,0.854497,,
1173,14.1,53.68577,-39.58577,,
1174,15.016666,39.779633,-24.762967,,
1175,10.4,45.377956,-34.977956,,
1176,23.266666,2,21.266666,,
1177,19.516666,6.1315765,13.3850895,,
1178,20.8,26.911251,-6.111251,,
1179,32.266666,117.8972,-85.630534,,
1180,7.633333,21.37175,-13.738417,,
1181,41.233334,28.37268,12.860654,,
1182,22.566668,28.405426,-5.838758,,
1183,16.316668,60.84617,-44.529502,,
1184,50.75,86.48117,-35.73117,,
1185,4.366667,2,2.366667,,
1186,9.016666,20.84121,-11.824544,,
1187,5,69.10373,-64.10373,,
1188,11.533334,54.47462,-42.941286,,
1189,32,2,30,,
1190,22.7,18.402359,4.297641,,
1191,7.2833333,7.2121563,0.071177,,
1192,33.2,27.850798,5.349202,,
1193,5.4,17.167933,-11.767933,,
1194,102.65,9.041748,93.608252,,
1195,3.3833334,6.365494,-2.9821606,,
1196,23.666666,99.6508,-75.984134,,
1197,11.85,77.39677,-65.54677,,
1198,50.166668,44.905212,5.261456,,
1199,5.766667,40.656204,-34.889537,,
1200,20.783333,2,18.783333,,
1201,3.9666667,2,1.9666667,,
1202,8.166667,34.757397,-26.59073,,
1203,22.366667,40.286755,-17.920088,,
1204,13.583333,2,11.583333,,
1205,7.4166665,39.542442,-32.1257755,,
1206,92,74.07776,17.92224,,
1207,10.383333,25.81343,-15.430097,,
1208,31.966667,2,29.966667,,
1209,15.95,7.931898,8.018102,,
1210,22.783333,28.135208,-5.351875,,
1211,11.566667,19.223877,-7.65721,,
1212,65.46667,13.62294,51.84373,,
1213,9.783334,11.756489,-1.973155,,
1214,22.05,33.7415,-11.6915,,
1215,16.016666,48.62902,-32.612354,,
1216,15.333333,14.804115,0.529218,,
1217,17.366667,18.84422,-1.477553,,
1218,19.983334,33.06498,-13.081646,,
1219,11.533334,2,9.533334,,
1220,21.466667,26.193083,-4.726416,,
1221,12.483334,3.7403374,8.7429966,,
1222,7.8,56.930122,-49.130122,,
1223,13.416667,22.38667,-8.970003,,
1224,49.116665,2,47.116665,,
1225,3.7166667,2.9751496,0.7415171,,
1226,64.8,8.388962,56.411038,,
1227,51.25,76.95671,-25.70671,,
1228,35.033333,45.61714,-10.583807,,
1229,5.1666665,52.335487,-47.1688205,,
1230,6.15,7.6000195,-1.4500195,,
1231,9,135.16351,-126.16351,,
1232,5.383333,6.960394,-1.577061,,
1233,6.3,5.026352,1.273648,,
1234,31.966667,2,29.966667,,
1235,7.8,25.9655,-18.1655,,
1236,11.4,9.882118,1.517882,,
1237,22.916666,58.739616,-35.82295,,
1238,8.516666,32.9953,-24.478634,,
1239,11.4,40.85615,-29.45615,,
1240,26.516666,11.440971,15.075695,,
1241,12.066667,17.375698,-5.309031,,
1242,19.316668,59.015854,-39.699186,,
1243,12.583333,4.991173,7.59216,,
1244,3.1833334,42.9069,-39.7235666,,
1245,6.35,60.493217,-54.143217,,
1246,51.783333,15.776321,36.007012,,
1247,92.55,6.362808,86.187192,,
1248,25.016666,48.13463,-23.117964,,
1249,8.466666,13.28479,-4.818124,,
1250,28.9,6.5531616,22.3468384,,
1251,9.083333,34.205345,-25.122012,,
1252,3.3166666,32.68131,-29.3646434,,
1253,52.533333,2,50.533333,,
1254,14.5,12.093182,2.406818,,
1255,36.866665,34.46939,2.397275,,
1256,42.083332,2,40.083332,,
1257,33,8.10318,24.89682,,
1258,34.633335,38.43345,-3.800115,,
1259,4.55,9.655653,-5.105653,,
1260,12.45,26.73764,-14.28764,,
1261,8.333333,20.030487,-11.697154,,
1262,20.65,23.190796,-2.540796,,
1263,16.8,24.23428,-7.43428,,
1264,36.183334,26.187862,9.995472,,
1265,11.766666,42.05446,-30.287794,,
1266,6.05,35.2499,-29.1999,,
1267,8.533334,15.735481,-7.202147,,
1268,15.016666,49.8473,-34.830634,,
1269,3.8666666,38.520226,-34.6535594,,
1270,9.35,51.225105,-41.875105,,
1271,10.333333,15.835846,-5.502513,,
1272,12.066667,31.262678,-19.196011,,
1273,8.866667,24.29372,-15.427053,,
1274,6.1833334,20.373299,-14.1899656,,
1275,62.283333,2,60.283333,,
1276,16.416666,33.392715,-16.976049,,
1277,6.4166665,25.513836,-19.0971695,,
1278,15.883333,2,13.883333,,
1279,8.116667,13.177137,-5.06047,,
1280,15.533334,56.02657,-40.493236,,
1281,5.4166665,2,3.4166665,,
1282,14.75,48.306335,-33.556335,,
1283,10.333333,53.88276,-43.549427,,
1284,4.5833335,31.266384,-26.6830505,,
1285,11.45,71.739975,-60.289975,,
1286,38.066666,20.949287,17.117379,,
1287,7.5,2,5.5,,
1288,6.016667,17.291336,-11.274669,,
1289,36.65,24.467918,12.182082,,
1290,42.683334,434.6119,-391.928566,,
1291,51.566666,2,49.566666,,
1292,15.233334,8.598808,6.634526,,
1293,5.5833335,25.260303,-19.6769695,,
1294,22.416666,2,20.416666,,
1295,8.983334,32.07311,-23.089776,,
1296,22.6,2,20.6,,
1297,9.133333,9.540041,-0.406708,,
1298,57.85,10.765335,47.084665,,
1299,39.1,91.61262,-52.51262,,
1300,29.816668,17.249481,12.567187,,
1301,14.933333,43.032745,-28.099412,,
1302,10.85,82.77043,-71.92043,,
1303,4.4,20.64259,-16.24259,,
1304,12.75,35.010155,-22.260155,,
1305,73.51667,33.379166,40.137504,,
1306,7.7,24.634537,-16.934537,,
1307,9.6,51.973274,-42.373274,,
1308,5.9,20.473148,-14.573148,,
1309,8.866667,15.787579,-6.920912,,
1310,27.066668,32.30567,-5.239002,,
1311,34.983334,2,32.983334,,
1312,9.716666,40.204086,-30.48742,,
1313,17.5,2,15.5,,
1314,11.783334,38.515938,-26.732604,,
1315,15.4,100.22372,-84.82372,,
1316,71.2,42.44278,28.75722,,
1317,8.4,78.324135,-69.924135,,
1318,18.316668,21.023819,-2.707151,,
1319,6.9,64.24455,-57.34455,,
1320,58.133335,2,56.133335,,
1321,7.3333335,10.623391,-3.2900575,,
1322,8.616667,12.172411,-3.555744,,
1323,11,44.46831,-33.46831,,
1324,30.7,91.67636,-60.97636,,
1325,16.833334,24.84613,-8.012796,,
1326,16.45,37.677784,-21.227784,,
1327,4,31.62841,-27.62841,,
1328,8.183333,27.660675,-19.477342,,
1329,22.283333,33.02893,-10.745597,,
1330,2.4166667,25.525179,-23.1085123,,
1331,13.633333,8.949635,4.683698,,
1332,7.0333333,2,5.0333333,,
1333,5.4,37.860794,-32.460794,,
1334,4.883333,2,2.883333,,
1335,35.066666,26.587547,8.479119,,
1336,30.616667,15.831413,14.785254,,
1337,11.916667,5.7597237,6.1569433,,
1338,35.616665,2,33.616665,,
1339,11.983334,35.861134,-23.8778,,
1340,36.483334,27.089851,9.393483,,
1341,3.0333333,8.610853,-5.5775197,,
1342,7.0333333,48.458588,-41.4252547,,
1343,22.35,19.937836,2.412164,,
1344,5.6,99.77278,-94.17278,,
1345,12.85,5.4365463,7.4134537,,
1346,7.883333,16.578089,-8.694756,,
1347,5.733333,35.776443,-30.04311,,
1348,59.783333,139.09427,-79.310937,,
1349,8.516666,28.125334,-19.608668,,
1350,11.6,35.873672,-24.273672,,
1351,8.316667,21.941265,-13.624598,,
1352,9.916667,26.63723,-16.720563,,
1353,44.55,58.085415,-13.535415,,
1354,4.8166666,45.17293,-40.3562634,,
1355,2.3166666,34.29485,-31.9781834,,
1356,10.85,21.502964,-10.652964,,
1357,11.966666,6.598221,5.368445,,
1358,4.4,53.43559,-49.03559,,
1359,14.583333,19.431784,-4.848451,,
1360,12.516666,22.446533,-9.929867,,
1361,32.033333,2,30.033333,,
1362,33.85,37.455162,-3.605162,,
